tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,population,loss,wind_cat
1996,SH261996,NONAME,1996-04-06 12:00,1996-04-18 12:00,OFCL,Mauritius,MUS,Black River,MUS.2_1,42,451.95,{0: 42}
1996,SH261996,NONAME,1996-04-06 12:00,1996-04-18 12:00,OFCL,Mauritius,MUS,Flacq,MUS.3_1,26796,189426.15,{0: 26796}
1996,SH261996,NONAME,1996-04-06 12:00,1996-04-18 12:00,OFCL,Mauritius,MUS,Grand Port,MUS.4_1,23983,1523161.21,{0: 23983}
1996,SH261996,NONAME,1996-04-06 12:00,1996-04-18 12:00,OFCL,Mauritius,MUS,Moka,MUS.5_1,15873,6.21,{0: 15873}
1996,SH261996,NONAME,1996-04-06 12:00,1996-04-18 12:00,OFCL,Mauritius,MUS,Pamplemousses,MUS.6_1,5256,52706.74,{0: 5256}
1996,SH261996,NONAME,1996-04-06 12:00,1996-04-18 12:00,OFCL,Mauritius,MUS,Plaines Wilhems,MUS.7_1,777,0.08,{0: 777}
1996,SH261996,NONAME,1996-04-06 12:00,1996-04-18 12:00,OFCL,Mauritius,MUS,Rivière du Rempart,MUS.9_1,37568,596456.86,{0: 37568}
1996,SH261996,NONAME,1996-04-06 12:00,1996-04-18 12:00,OFCL,Mauritius,MUS,Rodriguez,MUS.10_1,93,10880.92,{0: 93}
1996,SH261996,NONAME,1996-04-06 12:00,1996-04-18 12:00,OFCL,Mauritius,MUS,Savanne,MUS.12_1,14,84.3,{0: 14}
1996,SH261996,NONAME,1996-04-06 12:00,1996-04-18 12:00,OFCL,Reunion,REU,Saint-Benoît,REU.1_1,10,1698.31,{0: 10}
1996,SH261996,NONAME,1996-04-06 12:00,1996-04-18 12:00,OFCL,Reunion,REU,Saint-Denis,REU.2_1,2759,894933.86,{0: 2759}
1996,SH261996,NONAME,1996-04-06 12:00,1996-04-18 12:00,OFCL,Reunion,REU,Saint-Paul,REU.3_1,39,714.4,{0: 39}
1996,SH261996,NONAME,1996-04-06 12:00,1996-04-18 12:00,OFCL,Reunion,REU,Saint-Pierre,REU.4_1,38,21300.56,{0: 38}
