tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,population,loss,wind_cat
1982,SH241982,NONAME,1982-03-16 06:00,1982-03-25 18:00,OFCL,Madagascar,MDG,14257807,160339548.9,"{0: 4808846, 1: 4909788, 2: 2638466, 3: 1900697, 4: 10}"
1982,SH241982,NONAME,1982-03-16 06:00,1982-03-25 18:00,OFCL,Mozambique,MOZ,7595428,32165379.03,"{0: 3798319, 1: 2687378, 2: 891116, 3: 218615}"
