tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,population,loss,wind_cat
2002,SH152002,NONAME,2002-02-14 12:00,2002-02-22 18:00,OFCL,Madagascar,MDG,Antsiranana,MDG.2_1,15149,366.48,{0: 15149}
2002,SH152002,NONAME,2002-02-14 12:00,2002-02-22 18:00,OFCL,Madagascar,MDG,Toamasina,MDG.5_1,39867,176.77,{0: 39867}
2002,SH152002,NONAME,2002-02-14 12:00,2002-02-22 18:00,OFCL,Mauritius,MUS,Black River,MUS.2_1,77191,29987.090000000004,"{0: 52834, 1: 24357}"
2002,SH152002,NONAME,2002-02-14 12:00,2002-02-22 18:00,OFCL,Mauritius,MUS,Flacq,MUS.3_1,140810,370737.75,"{0: 9, 1: 140801}"
2002,SH152002,NONAME,2002-02-14 12:00,2002-02-22 18:00,OFCL,Mauritius,MUS,Grand Port,MUS.4_1,113523,388795.99,{1: 113523}
2002,SH152002,NONAME,2002-02-14 12:00,2002-02-22 18:00,OFCL,Mauritius,MUS,Moka,MUS.5_1,88800,103071.22,"{0: 13719, 1: 75081}"
2002,SH152002,NONAME,2002-02-14 12:00,2002-02-22 18:00,OFCL,Mauritius,MUS,Pamplemousses,MUS.6_1,146541,92157.08,"{0: 43421, 1: 103120}"
2002,SH152002,NONAME,2002-02-14 12:00,2002-02-22 18:00,OFCL,Mauritius,MUS,Plaines Wilhems,MUS.7_1,323131,84895.25,"{0: 186981, 1: 136150}"
2002,SH152002,NONAME,2002-02-14 12:00,2002-02-22 18:00,OFCL,Mauritius,MUS,Port Louis,MUS.8_1,66994,4302.74,"{0: 66431, 1: 563}"
2002,SH152002,NONAME,2002-02-14 12:00,2002-02-22 18:00,OFCL,Mauritius,MUS,Rivière du Rempart,MUS.9_1,113200,130388.14,"{0: 18, 1: 113182}"
2002,SH152002,NONAME,2002-02-14 12:00,2002-02-22 18:00,OFCL,Mauritius,MUS,Savanne,MUS.12_1,70087,131607.31,"{0: 18, 1: 70069}"
2002,SH152002,NONAME,2002-02-14 12:00,2002-02-22 18:00,OFCL,Reunion,REU,Saint-Pierre,REU.4_1,23,4642.83,{0: 23}
