tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,adm2_name,adm2_code,population,loss,wind_cat
1999,SH251999,NONAME,1999-03-01 06:00,1999-03-15 06:00,OFCL,Mauritius,MUS,Black River,MUS.2_1,,No Adm2,94560,66959193.23,"{3: 94560, 2: 18497}"
1999,SH251999,NONAME,1999-03-01 06:00,1999-03-15 06:00,OFCL,Mauritius,MUS,Flacq,MUS.3_1,,No Adm2,140810,61274054.79,"{3: 94560, 2: 18497}"
1999,SH251999,NONAME,1999-03-01 06:00,1999-03-15 06:00,OFCL,Mauritius,MUS,Grand Port,MUS.4_1,,No Adm2,113523,86293031.97,"{3: 94560, 2: 18497}"
1999,SH251999,NONAME,1999-03-01 06:00,1999-03-15 06:00,OFCL,Mauritius,MUS,Moka,MUS.5_1,,No Adm2,88800,50285791.92,"{3: 94560, 2: 18497}"
1999,SH251999,NONAME,1999-03-01 06:00,1999-03-15 06:00,OFCL,Mauritius,MUS,Pamplemousses,MUS.6_1,,No Adm2,148742,79893952.77,"{3: 94560, 2: 18497}"
1999,SH251999,NONAME,1999-03-01 06:00,1999-03-15 06:00,OFCL,Mauritius,MUS,Plaines Wilhems,MUS.7_1,,No Adm2,365517,217785160.66,"{3: 94560, 2: 18497}"
1999,SH251999,NONAME,1999-03-01 06:00,1999-03-15 06:00,OFCL,Mauritius,MUS,Port Louis,MUS.8_1,,No Adm2,111040,65110333.08,"{3: 94560, 2: 18497}"
1999,SH251999,NONAME,1999-03-01 06:00,1999-03-15 06:00,OFCL,Mauritius,MUS,Rivière du Rempart,MUS.9_1,,No Adm2,113200,48028127.42,"{3: 94560, 2: 18497}"
1999,SH251999,NONAME,1999-03-01 06:00,1999-03-15 06:00,OFCL,Mauritius,MUS,Rodriguez,MUS.10_1,,No Adm2,44652,11448049.58,"{3: 94560, 2: 18497}"
1999,SH251999,NONAME,1999-03-01 06:00,1999-03-15 06:00,OFCL,Mauritius,MUS,Savanne,MUS.12_1,,No Adm2,70087,59613756.9,"{3: 94560, 2: 18497}"
1999,SH251999,NONAME,1999-03-01 06:00,1999-03-15 06:00,OFCL,Reunion,REU,Saint-Benoît,REU.1_1,Bras-Panon,REU.1.1_1,14758,6906906.97,"{2: 13882, 3: 876}"
