tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,population,loss,wind_cat
1994,SH201994,NONAME,1994-03-05 00:00,1994-03-17 18:00,OFCL,Madagascar,MDG,Antananarivo,MDG.1_1,7946027,369988875.76,"{0: 260963, 1: 1059950, 2: 1224901, 3: 5364199, 4: 36014}"
1994,SH201994,NONAME,1994-03-05 00:00,1994-03-17 18:00,OFCL,Madagascar,MDG,Antsiranana,MDG.2_1,12292,572.23,"{0: 11970, 1: 322}"
1994,SH201994,NONAME,1994-03-05 00:00,1994-03-17 18:00,OFCL,Madagascar,MDG,Fianarantsoa,MDG.3_1,4179373,15260358.149999999,"{0: 1747394, 1: 1680950, 2: 674970, 3: 76059}"
1994,SH201994,NONAME,1994-03-05 00:00,1994-03-17 18:00,OFCL,Madagascar,MDG,Mahajanga,MDG.4_1,1118298,1080566.1400000001,"{0: 840256, 1: 225768, 2: 49624, 3: 2650}"
1994,SH201994,NONAME,1994-03-05 00:00,1994-03-17 18:00,OFCL,Madagascar,MDG,Toamasina,MDG.5_1,3473150,469327883.88,"{0: 204296, 1: 294690, 2: 661231, 3: 1242113, 4: 1038017, 5: 32803}"
1994,SH201994,NONAME,1994-03-05 00:00,1994-03-17 18:00,OFCL,Madagascar,MDG,Toliary,MDG.6_1,35600,573.57,{0: 35600}
1994,SH201994,NONAME,1994-03-05 00:00,1994-03-17 18:00,OFCL,Mauritius,MUS,Black River,MUS.2_1,34913,406527.04,{0: 34913}
1994,SH201994,NONAME,1994-03-05 00:00,1994-03-17 18:00,OFCL,Mauritius,MUS,Flacq,MUS.3_1,84458,1598850.67,"{0: 82981, 1: 1477}"
1994,SH201994,NONAME,1994-03-05 00:00,1994-03-17 18:00,OFCL,Mauritius,MUS,Grand Port,MUS.4_1,62718,3477770.98,{0: 62718}
1994,SH201994,NONAME,1994-03-05 00:00,1994-03-17 18:00,OFCL,Mauritius,MUS,Moka,MUS.5_1,55805,6024.5,{0: 55805}
1994,SH201994,NONAME,1994-03-05 00:00,1994-03-17 18:00,OFCL,Mauritius,MUS,Pamplemousses,MUS.6_1,65247,358069.05,{0: 65247}
1994,SH201994,NONAME,1994-03-05 00:00,1994-03-17 18:00,OFCL,Mauritius,MUS,Plaines Wilhems,MUS.7_1,59190,5418.47,{0: 59190}
1994,SH201994,NONAME,1994-03-05 00:00,1994-03-17 18:00,OFCL,Mauritius,MUS,Port Louis,MUS.8_1,10766,54892.94,{0: 10766}
1994,SH201994,NONAME,1994-03-05 00:00,1994-03-17 18:00,OFCL,Mauritius,MUS,Rivière du Rempart,MUS.9_1,105742,3525971.32,"{0: 62818, 1: 42924}"
1994,SH201994,NONAME,1994-03-05 00:00,1994-03-17 18:00,OFCL,Mauritius,MUS,Rodriguez,MUS.10_1,102,75060.42,{0: 102}
1994,SH201994,NONAME,1994-03-05 00:00,1994-03-17 18:00,OFCL,Mauritius,MUS,Savanne,MUS.12_1,28190,44222.02,{0: 28190}
1994,SH201994,NONAME,1994-03-05 00:00,1994-03-17 18:00,OFCL,Reunion,REU,Saint-Benoît,REU.1_1,49526,1591964.69,"{0: 49440, 1: 86}"
1994,SH201994,NONAME,1994-03-05 00:00,1994-03-17 18:00,OFCL,Reunion,REU,Saint-Denis,REU.2_1,32251,3289955.9499999997,{0: 32251}
1994,SH201994,NONAME,1994-03-05 00:00,1994-03-17 18:00,OFCL,Reunion,REU,Saint-Paul,REU.3_1,3219,669971.2899999999,"{0: 2931, 1: 288}"
1994,SH201994,NONAME,1994-03-05 00:00,1994-03-17 18:00,OFCL,Reunion,REU,Saint-Pierre,REU.4_1,7545,114390.87,"{0: 7363, 1: 182}"
