tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,population,loss,wind_cat
2024,SH082024,CANDICE,2024-01-25 00:00,2024-01-28 00:00,OFCL,Mauritius,MUS,933290,351039.31,"{0: 666490, 1: 266800}"
2024,SH082024,CANDICE,2024-01-25 00:00,2024-01-28 00:00,OFCL,Reunion,REU,139180,15157.09,"{0: 139096, 1: 84}"
