tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,adm2_name,adm2_code,population,loss,wind_cat
2026,SH212026,GEZANI,2026-01-31 18:00,2026-02-18 06:00,JTWC,Madagascar,MDG,Antananarivo,MDG.1_1,Analamanga,MDG.1.1_1,4709222,1108836489.685746,"{2: 24449, 3: 490814, 4: 4193959}"
2026,SH212026,GEZANI,2026-01-31 18:00,2026-02-18 06:00,JTWC,Madagascar,MDG,Antananarivo,MDG.1_1,Bongolava,MDG.1.2_1,648480,41411566.18278397,"{1: 13816, 2: 177566, 3: 419904, 4: 37194}"
2026,SH212026,GEZANI,2026-01-31 18:00,2026-02-18 06:00,JTWC,Madagascar,MDG,Antananarivo,MDG.1_1,Itasy,MDG.1.3_1,730392,95299158.66353479,"{2: 130203, 3: 381744, 4: 218445}"
2026,SH212026,GEZANI,2026-01-31 18:00,2026-02-18 06:00,JTWC,Madagascar,MDG,Antananarivo,MDG.1_1,Vakinankaratra,MDG.1.4_1,1869854,100912616.94004677,"{1: 130377, 2: 621016, 3: 1109659, 4: 8802}"
2026,SH212026,GEZANI,2026-01-31 18:00,2026-02-18 06:00,JTWC,Madagascar,MDG,Fianarantsoa,MDG.3_1,Amoron'i mania,MDG.3.1_1,706907,5469013.837121401,"{0: 2415, 1: 394856, 2: 291058, 3: 18578}"
2026,SH212026,GEZANI,2026-01-31 18:00,2026-02-18 06:00,JTWC,Madagascar,MDG,Fianarantsoa,MDG.3_1,Atsimo-Atsinana,MDG.3.2_1,155084,16293.6449469623,"{0: 127623, 1: 27461}"
2026,SH212026,GEZANI,2026-01-31 18:00,2026-02-18 06:00,JTWC,Madagascar,MDG,Fianarantsoa,MDG.3_1,Haute matsiatra,MDG.3.3_1,856767,464001.32467733894,"{0: 575592, 1: 267359, 2: 13816}"
2026,SH212026,GEZANI,2026-01-31 18:00,2026-02-18 06:00,JTWC,Madagascar,MDG,Fianarantsoa,MDG.3_1,Ihorombe,MDG.3.4_1,387252,18386.820764929274,"{0: 367269, 1: 19983}"
2026,SH212026,GEZANI,2026-01-31 18:00,2026-02-18 06:00,JTWC,Madagascar,MDG,Fianarantsoa,MDG.3_1,Vatovavy Fitovinany,MDG.3.5_1,719737,911202.9028681153,"{0: 97610, 1: 612172, 2: 9955}"
2026,SH212026,GEZANI,2026-01-31 18:00,2026-02-18 06:00,JTWC,Madagascar,MDG,Mahajanga,MDG.4_1,Betsiboka,MDG.4.1_1,343258,3677116.6107787555,"{0: 61002, 1: 170016, 2: 75923, 3: 36274, 4: 43}"
2026,SH212026,GEZANI,2026-01-31 18:00,2026-02-18 06:00,JTWC,Madagascar,MDG,Mahajanga,MDG.4_1,Boeny,MDG.4.2_1,338320,4254.458104866232,"{0: 337401, 1: 919}"
2026,SH212026,GEZANI,2026-01-31 18:00,2026-02-18 06:00,JTWC,Madagascar,MDG,Mahajanga,MDG.4_1,Melaky,MDG.4.3_1,359470,293440.6127807478,"{0: 168448, 1: 184947, 2: 6075}"
2026,SH212026,GEZANI,2026-01-31 18:00,2026-02-18 06:00,JTWC,Madagascar,MDG,Mahajanga,MDG.4_1,Sofia,MDG.4.4_1,250753,8745.183217596286,"{0: 241451, 1: 9302}"
2026,SH212026,GEZANI,2026-01-31 18:00,2026-02-18 06:00,JTWC,Madagascar,MDG,Toamasina,MDG.5_1,Alaotra-Mangoro,MDG.5.1_1,1151415,203014808.21903926,"{0: 5746, 1: 46607, 2: 141773, 3: 548237, 4: 381113, 5: 27939}"
