tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,population,loss,wind_cat
2012,SH142012,IRINA,2012-02-26 06:00,2012-03-10 12:00,OFCL,Madagascar,MDG,4717554,18400671.31,"{0: 2578534, 1: 1341498, 2: 629396, 3: 168126}"
2012,SH142012,IRINA,2012-02-26 06:00,2012-03-10 12:00,OFCL,Mozambique,MOZ,5803152,3177682.71,"{0: 856811, 1: 4946341}"
