tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,population,loss,wind_cat
2019,SH182019,IDAI,2019-03-05 00:00,2019-03-16 06:00,OFCL,Madagascar,MDG,1488988,5170739.279999999,"{0: 819189, 1: 446029, 2: 195173, 3: 28562, 4: 35}"
2019,SH182019,IDAI,2019-03-05 00:00,2019-03-16 06:00,OFCL,Mozambique,MOZ,13543647,619465080.16,"{0: 8113757, 1: 2304223, 2: 674101, 3: 1516725, 4: 870732, 5: 64109}"
