tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,population,loss,wind_cat
2016,SH192016,FANTALA,2016-04-11 00:00,2016-04-25 12:00,OFCL,Madagascar,MDG,19313,24095.36,{0: 19313}
2016,SH192016,FANTALA,2016-04-11 00:00,2016-04-25 12:00,OFCL,Mauritius,MUS,262,18.59,{0: 262}
2016,SH192016,FANTALA,2016-04-11 00:00,2016-04-25 12:00,OFCL,Seychelles,SYC,90,1357250.55,"{0: 47, 4: 8, 5: 35}"
