tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,population,loss,wind_cat
2022,SH072022,ANA,2022-01-20 00:00,2022-01-25 06:00,OFCL,Madagascar,MDG,Antananarivo,MDG.1_1,7234029,1727485.08,"{0: 1978228, 1: 5255801}"
2022,SH072022,ANA,2022-01-20 00:00,2022-01-25 06:00,OFCL,Madagascar,MDG,Fianarantsoa,MDG.3_1,354383,6983.1,{0: 354383}
2022,SH072022,ANA,2022-01-20 00:00,2022-01-25 06:00,OFCL,Madagascar,MDG,Mahajanga,MDG.4_1,809712,115649.17,"{0: 613808, 1: 195904}"
2022,SH072022,ANA,2022-01-20 00:00,2022-01-25 06:00,OFCL,Madagascar,MDG,Toamasina,MDG.5_1,2403747,936378.1799999999,"{0: 1033388, 1: 1370359}"
2022,SH072022,ANA,2022-01-20 00:00,2022-01-25 06:00,OFCL,Madagascar,MDG,Toliary,MDG.6_1,3277,12.24,{0: 3277}
2022,SH072022,ANA,2022-01-20 00:00,2022-01-25 06:00,OFCL,Mozambique,MOZ,Manica,MOZ.4_1,6393,9.91,{0: 6393}
2022,SH072022,ANA,2022-01-20 00:00,2022-01-25 06:00,OFCL,Mozambique,MOZ,Nampula,MOZ.7_1,4686135,11103156.17,"{0: 1125897, 1: 2958860, 2: 601378}"
2022,SH072022,ANA,2022-01-20 00:00,2022-01-25 06:00,OFCL,Mozambique,MOZ,Sofala,MOZ.9_1,136717,847.03,{0: 136717}
2022,SH072022,ANA,2022-01-20 00:00,2022-01-25 06:00,OFCL,Mozambique,MOZ,Tete,MOZ.10_1,186254,4518.66,{0: 186254}
2022,SH072022,ANA,2022-01-20 00:00,2022-01-25 06:00,OFCL,Mozambique,MOZ,Zambezia,MOZ.11_1,3545679,3719029.6999999997,"{0: 1814730, 1: 1585926, 2: 145023}"
