tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,population,loss,wind_cat
1981,SH221981,NONAME,1981-03-01 12:00,1981-03-10 00:00,OFCL,Madagascar,MDG,Antananarivo,MDG.1_1,573843,2848.92,{0: 573843}
1981,SH221981,NONAME,1981-03-01 12:00,1981-03-10 00:00,OFCL,Madagascar,MDG,Toamasina,MDG.5_1,107,0.29,{0: 107}
1981,SH221981,NONAME,1981-03-01 12:00,1981-03-10 00:00,OFCL,Mauritius,MUS,Black River,MUS.2_1,94560,230512.75999999998,"{0: 1, 1: 94559}"
1981,SH221981,NONAME,1981-03-01 12:00,1981-03-10 00:00,OFCL,Mauritius,MUS,Flacq,MUS.3_1,130389,24918.170000000002,"{0: 129859, 1: 530}"
1981,SH221981,NONAME,1981-03-01 12:00,1981-03-10 00:00,OFCL,Mauritius,MUS,Grand Port,MUS.4_1,113523,42977.759999999995,"{0: 60465, 1: 53058}"
1981,SH221981,NONAME,1981-03-01 12:00,1981-03-10 00:00,OFCL,Mauritius,MUS,Moka,MUS.5_1,87423,53163.97,"{0: 21907, 1: 65516}"
1981,SH221981,NONAME,1981-03-01 12:00,1981-03-10 00:00,OFCL,Mauritius,MUS,Pamplemousses,MUS.6_1,148742,68431.23,"{0: 46355, 1: 102387}"
1981,SH221981,NONAME,1981-03-01 12:00,1981-03-10 00:00,OFCL,Mauritius,MUS,Plaines Wilhems,MUS.7_1,365517,258750.37000000002,"{0: 8013, 1: 357504}"
1981,SH221981,NONAME,1981-03-01 12:00,1981-03-10 00:00,OFCL,Mauritius,MUS,Port Louis,MUS.8_1,111040,55634.409999999996,"{0: 100, 1: 110940}"
1981,SH221981,NONAME,1981-03-01 12:00,1981-03-10 00:00,OFCL,Mauritius,MUS,Rivière du Rempart,MUS.9_1,70207,24114.739999999998,"{0: 62207, 1: 8000}"
1981,SH221981,NONAME,1981-03-01 12:00,1981-03-10 00:00,OFCL,Mauritius,MUS,Savanne,MUS.12_1,70087,51029.76,"{0: 25784, 1: 44303}"
1981,SH221981,NONAME,1981-03-01 12:00,1981-03-10 00:00,OFCL,Reunion,REU,Saint-Benoît,REU.1_1,47828,2842.37,"{0: 47684, 1: 144}"
1981,SH221981,NONAME,1981-03-01 12:00,1981-03-10 00:00,OFCL,Reunion,REU,Saint-Denis,REU.2_1,33167,2547.14,"{0: 33051, 1: 116}"
1981,SH221981,NONAME,1981-03-01 12:00,1981-03-10 00:00,OFCL,Reunion,REU,Saint-Paul,REU.3_1,101268,77610.18999999999,"{0: 100736, 1: 532}"
1981,SH221981,NONAME,1981-03-01 12:00,1981-03-10 00:00,OFCL,Reunion,REU,Saint-Pierre,REU.4_1,167508,174602.26,"{0: 137892, 1: 29616}"
