tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,population,loss,wind_cat
2020,SH052020,CALVINIA,2019-12-17 12:00,2020-01-03 18:00,OFCL,Mauritius,MUS,Black River,MUS.2_1,94560,4031292.8299999996,"{1: 863, 2: 93697}"
2020,SH052020,CALVINIA,2019-12-17 12:00,2020-01-03 18:00,OFCL,Mauritius,MUS,Flacq,MUS.3_1,140810,3039120.86,"{1: 116833, 2: 23977}"
2020,SH052020,CALVINIA,2019-12-17 12:00,2020-01-03 18:00,OFCL,Mauritius,MUS,Grand Port,MUS.4_1,113523,3145758.9400000004,"{1: 32337, 2: 81186}"
2020,SH052020,CALVINIA,2019-12-17 12:00,2020-01-03 18:00,OFCL,Mauritius,MUS,Moka,MUS.5_1,88800,2691151.8600000003,"{1: 26788, 2: 62012}"
2020,SH052020,CALVINIA,2019-12-17 12:00,2020-01-03 18:00,OFCL,Mauritius,MUS,Pamplemousses,MUS.6_1,148742,4508465.94,"{1: 31329, 2: 117413}"
2020,SH052020,CALVINIA,2019-12-17 12:00,2020-01-03 18:00,OFCL,Mauritius,MUS,Plaines Wilhems,MUS.7_1,365517,10265746.75,"{1: 85024, 2: 280493}"
2020,SH052020,CALVINIA,2019-12-17 12:00,2020-01-03 18:00,OFCL,Mauritius,MUS,Port Louis,MUS.8_1,111040,3198190.81,"{1: 15121, 2: 95919}"
2020,SH052020,CALVINIA,2019-12-17 12:00,2020-01-03 18:00,OFCL,Mauritius,MUS,Rivière du Rempart,MUS.9_1,113200,2147553.84,"{1: 97004, 2: 16196}"
2020,SH052020,CALVINIA,2019-12-17 12:00,2020-01-03 18:00,OFCL,Mauritius,MUS,Savanne,MUS.12_1,70087,3132067.77,"{1: 14568, 2: 55519}"
2020,SH052020,CALVINIA,2019-12-17 12:00,2020-01-03 18:00,OFCL,Reunion,REU,Saint-Benoît,REU.1_1,63,14.219999999999999,{0: 63}
2020,SH052020,CALVINIA,2019-12-17 12:00,2020-01-03 18:00,OFCL,Reunion,REU,Saint-Paul,REU.3_1,120,27603.87,{0: 120}
2020,SH052020,CALVINIA,2019-12-17 12:00,2020-01-03 18:00,OFCL,Reunion,REU,Saint-Pierre,REU.4_1,906,14690.93,{0: 906}
