tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,population,loss,wind_cat
1984,SH321984,NONAME,1984-04-03 18:00,1984-04-15 06:00,OFCL,Comoros,COM,Mwali,COM.1_1,67648,8031969.62,"{2: 28840, 3: 38808}"
1984,SH321984,NONAME,1984-04-03 18:00,1984-04-15 06:00,OFCL,Comoros,COM,Njazídja,COM.2_1,459615,698684.27,"{0: 106358, 1: 353257}"
1984,SH321984,NONAME,1984-04-03 18:00,1984-04-15 06:00,OFCL,Comoros,COM,Nzwani,COM.3_1,363755,2438353.92,"{1: 204373, 2: 159382}"
1984,SH321984,NONAME,1984-04-03 18:00,1984-04-15 06:00,OFCL,Madagascar,MDG,Antananarivo,MDG.1_1,1280118,50483.04,"{0: 1217503, 1: 62615}"
1984,SH321984,NONAME,1984-04-03 18:00,1984-04-15 06:00,OFCL,Madagascar,MDG,Antsiranana,MDG.2_1,2123061,242776047.99,"{0: 64976, 1: 519106, 2: 421219, 3: 595065, 4: 515515, 5: 7180}"
1984,SH321984,NONAME,1984-04-03 18:00,1984-04-15 06:00,OFCL,Madagascar,MDG,Fianarantsoa,MDG.3_1,350,11946.55,{0: 350}
1984,SH321984,NONAME,1984-04-03 18:00,1984-04-15 06:00,OFCL,Madagascar,MDG,Mahajanga,MDG.4_1,3459180,96148461.09,"{0: 134879, 1: 535531, 2: 1429521, 3: 1359249}"
1984,SH321984,NONAME,1984-04-03 18:00,1984-04-15 06:00,OFCL,Madagascar,MDG,Toamasina,MDG.5_1,2713068,6257154.68,"{0: 510138, 1: 1900494, 2: 299166, 3: 3270}"
1984,SH321984,NONAME,1984-04-03 18:00,1984-04-15 06:00,OFCL,Madagascar,MDG,Toliary,MDG.6_1,1063,19.03,{0: 1063}
1984,SH321984,NONAME,1984-04-03 18:00,1984-04-15 06:00,OFCL,Mayotte,MYT,Acoua,MYT.1_1,4802,6132861.0,{3: 4802}
1984,SH321984,NONAME,1984-04-03 18:00,1984-04-15 06:00,OFCL,Mayotte,MYT,Bandraboua,MYT.2_1,12848,11441140.15,{3: 12848}
1984,SH321984,NONAME,1984-04-03 18:00,1984-04-15 06:00,OFCL,Mayotte,MYT,Bandrele,MYT.3_1,10462,11419015.02,{3: 10462}
1984,SH321984,NONAME,1984-04-03 18:00,1984-04-15 06:00,OFCL,Mayotte,MYT,Boueni,MYT.4_1,7614,9954455.96,{3: 7614}
1984,SH321984,NONAME,1984-04-03 18:00,1984-04-15 06:00,OFCL,Mayotte,MYT,Chiconi,MYT.5_1,8615,12433739.08,{3: 8615}
1984,SH321984,NONAME,1984-04-03 18:00,1984-04-15 06:00,OFCL,Mayotte,MYT,Chirongui,MYT.6_1,10610,9603896.97,{3: 10610}
1984,SH321984,NONAME,1984-04-03 18:00,1984-04-15 06:00,OFCL,Mayotte,MYT,Dembeni,MYT.7_1,14271,7109528.99,{3: 14271}
1984,SH321984,NONAME,1984-04-03 18:00,1984-04-15 06:00,OFCL,Mayotte,MYT,Dzaoudzi,MYT.8_1,16147,22521595.84,{3: 16147}
1984,SH321984,NONAME,1984-04-03 18:00,1984-04-15 06:00,OFCL,Mayotte,MYT,Kani-Keli,MYT.9_1,5443,7664218.79,{3: 5443}
1984,SH321984,NONAME,1984-04-03 18:00,1984-04-15 06:00,OFCL,Mayotte,MYT,Koungou,MYT.10_1,41150,38595622.03,{3: 41150}
1984,SH321984,NONAME,1984-04-03 18:00,1984-04-15 06:00,OFCL,Mayotte,MYT,M'tsangamouji,MYT.11_1,7178,9396141.58,{3: 7178}
1984,SH321984,NONAME,1984-04-03 18:00,1984-04-15 06:00,OFCL,Mayotte,MYT,Mamoudzou,MYT.12_1,68646,37226223.41,{3: 68646}
1984,SH321984,NONAME,1984-04-03 18:00,1984-04-15 06:00,OFCL,Mayotte,MYT,Mtsamboro,MYT.13_1,8487,11484698.85,{3: 8487}
1984,SH321984,NONAME,1984-04-03 18:00,1984-04-15 06:00,OFCL,Mayotte,MYT,Ouangani,MYT.14_1,15883,20878671.419999998,{3: 15883}
1984,SH321984,NONAME,1984-04-03 18:00,1984-04-15 06:00,OFCL,Mayotte,MYT,Pamandzi,MYT.15_1,12327,19272641.72,{3: 12327}
1984,SH321984,NONAME,1984-04-03 18:00,1984-04-15 06:00,OFCL,Mayotte,MYT,Sada,MYT.16_1,12674,17377447.43,{3: 12674}
1984,SH321984,NONAME,1984-04-03 18:00,1984-04-15 06:00,OFCL,Mayotte,MYT,Tsingoni,MYT.17_1,13243,15929385.07,{3: 13243}
1984,SH321984,NONAME,1984-04-03 18:00,1984-04-15 06:00,OFCL,Seychelles,SYC,Outer Islands,SYC.20_1,35,1.8800000000000001,{0: 35}
