tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,population,loss,wind_cat
1980,SH191980,NONAME,1980-03-08 00:00,1980-03-17 00:00,OFCL,Mauritius,MUS,Agalega Islands,MUS.1_1,112,0.59,{0: 112}
1980,SH191980,NONAME,1980-03-08 00:00,1980-03-17 00:00,OFCL,Mauritius,MUS,Black River,MUS.2_1,94560,35485530.629999995,"{2: 441, 3: 94119}"
1980,SH191980,NONAME,1980-03-08 00:00,1980-03-17 00:00,OFCL,Mauritius,MUS,Flacq,MUS.3_1,140810,132957912.17999999,{3: 140810}
1980,SH191980,NONAME,1980-03-08 00:00,1980-03-17 00:00,OFCL,Mauritius,MUS,Grand Port,MUS.4_1,113523,109576077.5,{3: 113523}
1980,SH191980,NONAME,1980-03-08 00:00,1980-03-17 00:00,OFCL,Mauritius,MUS,Moka,MUS.5_1,88800,59125695.05,{3: 88800}
1980,SH191980,NONAME,1980-03-08 00:00,1980-03-17 00:00,OFCL,Mauritius,MUS,Pamplemousses,MUS.6_1,148742,89008472.92,{3: 148742}
1980,SH191980,NONAME,1980-03-08 00:00,1980-03-17 00:00,OFCL,Mauritius,MUS,Plaines Wilhems,MUS.7_1,365517,145857035.2,"{2: 65, 3: 365452}"
1980,SH191980,NONAME,1980-03-08 00:00,1980-03-17 00:00,OFCL,Mauritius,MUS,Port Louis,MUS.8_1,111040,46964792.76,{3: 111040}
1980,SH191980,NONAME,1980-03-08 00:00,1980-03-17 00:00,OFCL,Mauritius,MUS,Rivière du Rempart,MUS.9_1,113200,102999668.11,{3: 113200}
1980,SH191980,NONAME,1980-03-08 00:00,1980-03-17 00:00,OFCL,Mauritius,MUS,Rodriguez,MUS.10_1,363,54453.68,{0: 363}
1980,SH191980,NONAME,1980-03-08 00:00,1980-03-17 00:00,OFCL,Mauritius,MUS,Savanne,MUS.12_1,70087,41847740.41,{3: 70087}
1980,SH191980,NONAME,1980-03-08 00:00,1980-03-17 00:00,OFCL,Reunion,REU,Saint-Benoît,REU.1_1,130,104.21999999999998,{0: 130}
1980,SH191980,NONAME,1980-03-08 00:00,1980-03-17 00:00,OFCL,Reunion,REU,Saint-Denis,REU.2_1,116,3.37,{0: 116}
1980,SH191980,NONAME,1980-03-08 00:00,1980-03-17 00:00,OFCL,Reunion,REU,Saint-Paul,REU.3_1,398,154476.26,{0: 398}
1980,SH191980,NONAME,1980-03-08 00:00,1980-03-17 00:00,OFCL,Reunion,REU,Saint-Pierre,REU.4_1,7385,25461.21,{0: 7385}
