tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,population,loss,wind_cat
1984,SH071984,NONAME,1983-12-05 18:00,1983-12-16 06:00,OFCL,Comoros,COM,Mwali,COM.1_1,67648,195361.29,"{0: 12706, 1: 54942}"
1984,SH071984,NONAME,1983-12-05 18:00,1983-12-16 06:00,OFCL,Comoros,COM,Njazídja,COM.2_1,35786,95.21,{0: 35786}
1984,SH071984,NONAME,1983-12-05 18:00,1983-12-16 06:00,OFCL,Comoros,COM,Nzwani,COM.3_1,66403,7982.16,"{0: 57351, 1: 9052}"
1984,SH071984,NONAME,1983-12-05 18:00,1983-12-16 06:00,OFCL,Madagascar,MDG,Antananarivo,MDG.1_1,7251519,2914157.66,"{0: 2611751, 1: 4572989, 2: 66779}"
1984,SH071984,NONAME,1983-12-05 18:00,1983-12-16 06:00,OFCL,Madagascar,MDG,Antsiranana,MDG.2_1,1915948,17112338.16,"{0: 597712, 1: 585829, 2: 568965, 3: 163414, 4: 28}"
1984,SH071984,NONAME,1983-12-05 18:00,1983-12-16 06:00,OFCL,Madagascar,MDG,Fianarantsoa,MDG.3_1,1758861,48439.259999999995,"{0: 1749478, 1: 9383}"
1984,SH071984,NONAME,1983-12-05 18:00,1983-12-16 06:00,OFCL,Madagascar,MDG,Mahajanga,MDG.4_1,3731570,237874088.07999998,"{0: 320111, 1: 1190607, 2: 964176, 3: 644031, 4: 610850, 5: 1795}"
1984,SH071984,NONAME,1983-12-05 18:00,1983-12-16 06:00,OFCL,Madagascar,MDG,Toamasina,MDG.5_1,1674206,557246.74,"{0: 1104394, 1: 568560, 2: 1252}"
1984,SH071984,NONAME,1983-12-05 18:00,1983-12-16 06:00,OFCL,Madagascar,MDG,Toliary,MDG.6_1,124992,386944.19,"{0: 95211, 1: 29199, 2: 582}"
1984,SH071984,NONAME,1983-12-05 18:00,1983-12-16 06:00,OFCL,Mauritius,MUS,Agalega Islands,MUS.1_1,262,526911.24,{4: 262}
1984,SH071984,NONAME,1983-12-05 18:00,1983-12-16 06:00,OFCL,Mayotte,MYT,Acoua,MYT.1_1,4802,370624.66000000003,{2: 4802}
1984,SH071984,NONAME,1983-12-05 18:00,1983-12-16 06:00,OFCL,Mayotte,MYT,Bandraboua,MYT.2_1,12848,556820.61,"{1: 5821, 2: 7027}"
1984,SH071984,NONAME,1983-12-05 18:00,1983-12-16 06:00,OFCL,Mayotte,MYT,Bandrele,MYT.3_1,10462,1011179.87,{2: 10462}
1984,SH071984,NONAME,1983-12-05 18:00,1983-12-16 06:00,OFCL,Mayotte,MYT,Boueni,MYT.4_1,7614,1190694.82,{2: 7614}
1984,SH071984,NONAME,1983-12-05 18:00,1983-12-16 06:00,OFCL,Mayotte,MYT,Chiconi,MYT.5_1,8615,1281427.49,{2: 8615}
1984,SH071984,NONAME,1983-12-05 18:00,1983-12-16 06:00,OFCL,Mayotte,MYT,Chirongui,MYT.6_1,10610,1139134.1400000001,{2: 10610}
1984,SH071984,NONAME,1983-12-05 18:00,1983-12-16 06:00,OFCL,Mayotte,MYT,Dembeni,MYT.7_1,14271,992524.53,{2: 14271}
1984,SH071984,NONAME,1983-12-05 18:00,1983-12-16 06:00,OFCL,Mayotte,MYT,Dzaoudzi,MYT.8_1,16147,3487976.37,{2: 16147}
1984,SH071984,NONAME,1983-12-05 18:00,1983-12-16 06:00,OFCL,Mayotte,MYT,Kani-Keli,MYT.9_1,5443,1128057.55,{2: 5443}
1984,SH071984,NONAME,1983-12-05 18:00,1983-12-16 06:00,OFCL,Mayotte,MYT,Koungou,MYT.10_1,41150,1269403.35,"{1: 38917, 2: 2233}"
1984,SH071984,NONAME,1983-12-05 18:00,1983-12-16 06:00,OFCL,Mayotte,MYT,M'tsangamouji,MYT.11_1,7178,709598.54,{2: 7178}
1984,SH071984,NONAME,1983-12-05 18:00,1983-12-16 06:00,OFCL,Mayotte,MYT,Mamoudzou,MYT.12_1,68646,2481703.48,"{1: 42420, 2: 26226}"
1984,SH071984,NONAME,1983-12-05 18:00,1983-12-16 06:00,OFCL,Mayotte,MYT,Mtsamboro,MYT.13_1,8487,643773.51,{2: 8487}
1984,SH071984,NONAME,1983-12-05 18:00,1983-12-16 06:00,OFCL,Mayotte,MYT,Ouangani,MYT.14_1,15883,1998537.6099999999,{2: 15883}
1984,SH071984,NONAME,1983-12-05 18:00,1983-12-16 06:00,OFCL,Mayotte,MYT,Pamandzi,MYT.15_1,12327,4113522.46,{2: 12327}
1984,SH071984,NONAME,1983-12-05 18:00,1983-12-16 06:00,OFCL,Mayotte,MYT,Sada,MYT.16_1,12674,1759025.75,{2: 12674}
1984,SH071984,NONAME,1983-12-05 18:00,1983-12-16 06:00,OFCL,Mayotte,MYT,Tsingoni,MYT.17_1,13243,1378926.34,{2: 13243}
1984,SH071984,NONAME,1983-12-05 18:00,1983-12-16 06:00,OFCL,Seychelles,SYC,Outer Islands,SYC.20_1,116,236545.16,"{0: 26, 1: 3, 2: 52, 4: 35}"
