tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,population,loss,wind_cat,wind_cat_0,wind_cat_1,wind_cat_2,wind_cat_3,wind_cat_4,wind_cat_5
1997,SH201997,NONAME,1997-01-18 00:00,1997-01-31 18:00,OFCL,Madagascar,MDG,11927270,1784602236.58,"{0: 2307384, 1: 2239984, 2: 2521505, 3: 2194844, 4: 1440852, 5: 1222701}",2307384,2239984,2521505,2194844,1440852,1222701
1997,SH201997,NONAME,1997-01-18 00:00,1997-01-31 18:00,OFCL,Mozambique,MOZ,1946600,130418.95,"{0: 1803632, 1: 142968}",1803632,142968,0,0,0,0
1997,SH201997,NONAME,1997-01-18 00:00,1997-01-31 18:00,OFCL,Reunion,REU,314170,848232.82,"{0: 271335, 1: 42835}",271335,42835,0,0,0,0
1997,SH231997,NONAME,1997-02-01 00:00,1997-02-17 06:00,OFCL,Madagascar,MDG,8208210,16486921.42,"{0: 3307666, 1: 3924301, 2: 964860, 3: 11383}",3307666,3924301,964860,11383,0,0
1997,SH251997,NONAME,1997-02-11 00:00,1997-02-26 06:00,OFCL,Mauritius,MUS,49041,3652215.9,"{0: 4389, 2: 44652}",4389,0,44652,0,0,0
1998,SH131998,NONAME,1998-01-17 06:00,1998-01-23 00:00,OFCL,Madagascar,MDG,1722034,301117.37,"{0: 1241584, 1: 480450}",1241584,480450,0,0,0,0
1998,SH131998,NONAME,1998-01-17 06:00,1998-01-23 00:00,OFCL,Mozambique,MOZ,6843190,1155181.45,"{0: 5062906, 1: 1780284}",5062906,1780284,0,0,0,0
1998,SH201998,NONAME,1998-02-05 00:00,1998-02-13 18:00,OFCL,Mauritius,MUS,1246279,5851180.38,"{0: 2782, 1: 1241914, 2: 1583}",2782,1241914,1583,0,0,0
1998,SH201998,NONAME,1998-02-05 00:00,1998-02-13 18:00,OFCL,Reunion,REU,23,21000.36,{0: 23},23,0,0,0,0,0
1998,SH211998,NONAME,1998-02-01 00:00,1998-02-10 00:00,OFCL,Madagascar,MDG,8328943,704964.64,"{0: 7513001, 1: 815942}",7513001,815942,0,0,0,0
1998,SH211998,NONAME,1998-02-01 00:00,1998-02-10 00:00,OFCL,Mozambique,MOZ,14694,435.71,{0: 14694},14694,0,0,0,0,0
1998,SH231998,NONAME,1998-02-12 18:00,1998-02-18 18:00,OFCL,Madagascar,MDG,2347615,1473301.0,"{0: 1090971, 1: 1249592, 2: 7052}",1090971,1249592,7052,0,0,0
1999,SH171999,NONAME,1999-01-29 06:00,1999-02-05 06:00,OFCL,Mauritius,MUS,55405,210269.12,{0: 55405},55405,0,0,0,0,0
1999,SH211999,NONAME,1999-02-12 12:00,1999-02-16 18:00,OFCL,Mozambique,MOZ,125912,33984.79,{0: 125912},125912,0,0,0,0,0
1999,SH231999,NONAME,1999-02-24 18:00,1999-03-01 12:00,OFCL,Madagascar,MDG,1417788,66246.32,"{0: 1351045, 1: 66743}",1351045,66743,0,0,0,0
1999,SH231999,NONAME,1999-02-24 18:00,1999-03-01 12:00,OFCL,Mozambique,MOZ,85947,656.59,{0: 85947},85947,0,0,0,0,0
2000,SH032000,NONAME,1999-12-23 12:00,2000-01-03 00:00,OFCL,Madagascar,MDG,2782364,4593921.59,"{0: 825630, 1: 1764202, 2: 192532}",825630,1764202,192532,0,0,0
2000,SH032000,NONAME,1999-12-23 12:00,2000-01-03 00:00,OFCL,Mozambique,MOZ,75733,185.4,{0: 75733},75733,0,0,0,0,0
2000,SH082000,NONAME,2000-01-25 00:00,2000-02-02 12:00,OFCL,Madagascar,MDG,57,27.93,{0: 57},57,0,0,0,0,0
2000,SH082000,NONAME,2000-01-25 00:00,2000-02-02 12:00,OFCL,Mauritius,MUS,1207013,880719.85,"{0: 346919, 1: 860094}",346919,860094,0,0,0,0
2000,SH082000,NONAME,2000-01-25 00:00,2000-02-02 12:00,OFCL,Reunion,REU,963140,161447470.79,"{1: 358546, 2: 596079, 3: 8515}",0,358546,596079,8515,0,0
2000,SH152000,NONAME,2000-02-27 00:00,2000-03-05 12:00,OFCL,Madagascar,MDG,8951949,7604412.02,"{0: 6248022, 1: 2291013, 2: 412914}",6248022,2291013,412914,0,0,0
2000,SH212000,NONAME,2000-03-22 18:00,2000-04-09 12:00,OFCL,Madagascar,MDG,14137933,884842290.95,"{0: 4827230, 1: 4110117, 2: 1856214, 3: 1855770, 4: 1204888, 5: 283714}",4827230,4110117,1856214,1855770,1204888,283714
2000,SH212000,NONAME,2000-03-22 18:00,2000-04-09 12:00,OFCL,Mozambique,MOZ,15930032,257351159.12,"{0: 4555004, 1: 5788467, 2: 3763101, 3: 1666390, 4: 157070}",4555004,5788467,3763101,1666390,157070,0
2000,SH212000,NONAME,2000-03-22 18:00,2000-04-09 12:00,OFCL,Mauritius,MUS,77880,2076042.8,"{0: 59019, 1: 18861}",59019,18861,0,0,0,0
2000,SH212000,NONAME,2000-03-22 18:00,2000-04-09 12:00,OFCL,Reunion,REU,2094,480226.5,{0: 2094},2094,0,0,0,0,0
2001,SH042001,NONAME,2000-12-31 06:00,2001-01-10 06:00,OFCL,Mauritius,MUS,1800,37166.54,{0: 1800},1800,0,0,0,0,0
2001,SH042001,NONAME,2000-12-31 06:00,2001-01-10 06:00,OFCL,Reunion,REU,952779,15944451.07,"{0: 117286, 1: 832005, 2: 3488}",117286,832005,3488,0,0,0
2001,SH182001,NONAME,2001-04-03 00:00,2001-04-08 12:00,OFCL,Mauritius,MUS,44652,365651.39,{1: 44652},0,44652,0,0,0,0
2001,SH212001,NONAME,2001-06-20 12:00,2001-06-23 06:00,OFCL,Mozambique,MOZ,5825509,3988205.43,"{0: 803573, 1: 5012587, 2: 9349}",803573,5012587,9349,0,0,0
2002,SH082002,NONAME,2001-12-30 00:00,2002-01-03 06:00,OFCL,Madagascar,MDG,2584343,4509468.18,"{0: 1194558, 1: 1165554, 2: 224231}",1194558,1165554,224231,0,0,0
2002,SH082002,NONAME,2001-12-30 00:00,2002-01-03 06:00,OFCL,Mozambique,MOZ,58570,164.3,{0: 58570},58570,0,0,0,0,0
2002,SH102002,NONAME,2002-01-16 12:00,2002-01-25 12:00,OFCL,Mauritius,MUS,1290931,3406262550.91,"{3: 97154, 4: 1172646, 5: 21131}",0,0,0,97154,1172646,21131
2002,SH102002,NONAME,2002-01-16 12:00,2002-01-25 12:00,OFCL,Reunion,REU,963140,4925342597.19,"{3: 478903, 4: 483910, 5: 327}",0,0,0,478903,483910,327
2002,SH152002,NONAME,2002-02-14 12:00,2002-02-22 18:00,OFCL,Madagascar,MDG,55016,543.25,{0: 55016},55016,0,0,0,0,0
2002,SH152002,NONAME,2002-02-14 12:00,2002-02-22 18:00,OFCL,Mauritius,MUS,1140277,1335942.57,"{0: 363431, 1: 776846}",363431,776846,0,0,0,0
2002,SH152002,NONAME,2002-02-14 12:00,2002-02-22 18:00,OFCL,Reunion,REU,23,4642.83,{0: 23},23,0,0,0,0,0
2002,SH182002,NONAME,2002-03-05 00:00,2002-03-14 00:00,OFCL,Madagascar,MDG,9143946,558669611.99,"{0: 3269827, 1: 2297476, 2: 1710096, 3: 1238890, 4: 338685, 5: 288972}",3269827,2297476,1710096,1238890,338685,288972
2002,SH182002,NONAME,2002-03-05 00:00,2002-03-14 00:00,OFCL,Mauritius,MUS,300,2047.84,"{0: 38, 1: 262}",38,262,0,0,0,0
2002,SH182002,NONAME,2002-03-05 00:00,2002-03-14 00:00,OFCL,Reunion,REU,9671,6989387.33,{0: 9671},9671,0,0,0,0,0
2002,SH182002,NONAME,2002-03-05 00:00,2002-03-14 00:00,OFCL,Seychelles,SYC,43,736.38,"{0: 8, 1: 35}",8,35,0,0,0,0
2002,SH232002,NONAME,2002-05-02 06:00,2002-05-11 18:00,OFCL,Madagascar,MDG,3343526,19041115.18,"{0: 1689497, 1: 783976, 2: 740642, 3: 129411}",1689497,783976,740642,129411,0,0
2003,SH012003,NONAME,2002-09-05 12:00,2002-09-09 00:00,OFCL,Seychelles,SYC,66222,68130.52,"{0: 66213, 1: 9}",66213,9,0,0,0,0
2003,SH022003,NONAME,2002-11-03 06:00,2002-11-13 00:00,OFCL,Comoros,COM,887611,835304.24,"{0: 217848, 1: 669763}",217848,669763,0,0,0,0
2003,SH022003,NONAME,2002-11-03 06:00,2002-11-13 00:00,OFCL,Madagascar,MDG,29457,138.78,{0: 29457},29457,0,0,0,0,0
2003,SH022003,NONAME,2002-11-03 06:00,2002-11-13 00:00,OFCL,Mozambique,MOZ,203288,14639.0,"{0: 173551, 1: 29737}",173551,29737,0,0,0,0
2003,SH022003,NONAME,2002-11-03 06:00,2002-11-13 00:00,OFCL,Tanzania,TZA,908295,38098.03,"{0: 810594, 1: 97701}",810594,97701,0,0,0,0
2003,SH052003,NONAME,2002-12-22 06:00,2002-12-29 00:00,OFCL,Mauritius,MUS,56998,1637.39,{0: 56998},56998,0,0,0,0,0
2003,SH082003,NONAME,2002-12-30 12:00,2003-01-09 12:00,OFCL,Madagascar,MDG,45271,92.93,{0: 45271},45271,0,0,0,0,0
2003,SH082003,NONAME,2002-12-30 12:00,2003-01-09 12:00,OFCL,Mozambique,MOZ,8788202,19897883.39,"{0: 4599758, 1: 3026974, 2: 1138617, 3: 22853}",4599758,3026974,1138617,22853,0,0
2003,SH112003,NONAME,2003-01-21 00:00,2003-02-01 12:00,OFCL,Madagascar,MDG,10981551,47601178.26,"{0: 4078533, 1: 4378655, 2: 2292854, 3: 231509}",4078533,4378655,2292854,231509,0,0
2003,SH162003,NONAME,2003-02-07 18:00,2003-02-15 12:00,OFCL,Madagascar,MDG,67,262.52,{0: 67},67,0,0,0,0,0
2003,SH162003,NONAME,2003-02-07 18:00,2003-02-15 12:00,OFCL,Mauritius,MUS,1246616,21253322.29,"{0: 1121, 1: 1083880, 2: 161615}",1121,1083880,161615,0,0,0
2003,SH192003,NONAME,2003-02-24 12:00,2003-03-04 00:00,OFCL,Madagascar,MDG,211663,652.21,{0: 211663},211663,0,0,0,0,0
2003,SH192003,NONAME,2003-02-24 12:00,2003-03-04 00:00,OFCL,Mozambique,MOZ,5759425,111698953.29,"{0: 1591384, 1: 2302770, 2: 1156562, 3: 561701, 4: 147008}",1591384,2302770,1156562,561701,147008,0
2003,SH232003,NONAME,2003-03-03 18:00,2003-03-16 00:00,OFCL,Mauritius,MUS,44652,56409694.58,"{3: 39178, 4: 5474}",0,0,0,39178,5474,0
2004,SH032004,NONAME,2003-12-04 00:00,2003-12-21 18:00,OFCL,Madagascar,MDG,5783508,1541077.0,"{0: 4416594, 1: 1364511, 2: 2403}",4416594,1364511,2403,0,0,0
2004,SH062004,NONAME,2003-12-23 18:00,2004-01-04 12:00,OFCL,Mauritius,MUS,1246279,5025698.11,{1: 1246279},0,1246279,0,0,0,0
2004,SH092004,NONAME,2004-01-25 06:00,2004-02-05 00:00,OFCL,Comoros,COM,73275,11444.63,"{0: 64654, 1: 8621}",64654,8621,0,0,0,0
2004,SH092004,NONAME,2004-01-25 06:00,2004-02-05 00:00,OFCL,Madagascar,MDG,20777438,92414867.08,"{0: 5142822, 1: 11264764, 2: 3431610, 3: 938242}",5142822,11264764,3431610,938242,0,0
2004,SH092004,NONAME,2004-01-25 06:00,2004-02-05 00:00,OFCL,Mayotte,MYT,51041,220692.65,"{0: 50780, 1: 261}",50780,261,0,0,0,0
2004,SH162004,NONAME,2004-03-01 06:00,2004-03-11 12:00,OFCL,Madagascar,MDG,26322829,2052615038.35,"{0: 3886767, 1: 6530698, 2: 9277074, 3: 3912281, 4: 1638554, 5: 1077455}",3886767,6530698,9277074,3912281,1638554,1077455
2004,SH162004,NONAME,2004-03-01 06:00,2004-03-11 12:00,OFCL,Mozambique,MOZ,30,111.33,{0: 30},30,0,0,0,0,0
2005,SH022005,NONAME,2004-10-24 18:00,2004-10-29 00:00,OFCL,Madagascar,MDG,28,0.31,{0: 28},28,0,0,0,0,0
2005,SH022005,NONAME,2004-10-24 18:00,2004-10-29 00:00,OFCL,Seychelles,SYC,116,92.44,{0: 116},116,0,0,0,0,0
2005,SH022005,NONAME,2004-10-24 18:00,2004-10-29 00:00,OFCL,Tanzania,TZA,2523,44179.95,{0: 2523},2523,0,0,0,0,0
2005,SH122005,NONAME,2005-01-16 12:00,2005-01-24 06:00,OFCL,Comoros,COM,165592,233474.98,"{0: 99195, 1: 66397}",99195,66397,0,0,0,0
2005,SH122005,NONAME,2005-01-16 12:00,2005-01-24 06:00,OFCL,Madagascar,MDG,7644160,167092765.46,"{0: 2227052, 1: 2697715, 2: 1491324, 3: 1007450, 4: 220189, 5: 430}",2227052,2697715,1491324,1007450,220189,430
2005,SH122005,NONAME,2005-01-16 12:00,2005-01-24 06:00,OFCL,Mozambique,MOZ,875238,32728.7,"{0: 863768, 1: 11470}",863768,11470,0,0,0,0
2005,SH122005,NONAME,2005-01-16 12:00,2005-01-24 06:00,OFCL,Mauritius,MUS,257,0.93,{0: 257},257,0,0,0,0,0
2005,SH122005,NONAME,2005-01-16 12:00,2005-01-24 06:00,OFCL,Mayotte,MYT,270400,4360308.35,"{1: 264505, 2: 5895}",0,264505,5895,0,0,0
2005,SH242005,NONAME,2005-03-21 00:00,2005-03-28 00:00,OFCL,Mauritius,MUS,1246279,2746625.46,"{0: 38817, 1: 1207462}",38817,1207462,0,0,0,0
2006,SH092006,BOLOETSE,2006-01-22 12:00,2006-02-06 06:00,OFCL,Madagascar,MDG,5271114,21011359.93,"{0: 3512476, 1: 1197321, 2: 443264, 3: 111766, 4: 6287}",3512476,1197321,443264,111766,6287,0
2006,SH092006,BOLOETSE,2006-01-22 12:00,2006-02-06 06:00,OFCL,Mozambique,MOZ,199558,382.55,{0: 199558},199558,0,0,0,0,0
2006,SH122006,NONAME,2006-02-18 00:00,2006-02-23 18:00,OFCL,Madagascar,MDG,1001,550.36,{0: 1001},1001,0,0,0,0,0
2006,SH122006,NONAME,2006-02-18 00:00,2006-02-23 18:00,OFCL,Mauritius,MUS,1207453,945268.87,"{0: 394345, 1: 813108}",394345,813108,0,0,0,0
2006,SH162006,DIWA,2006-03-01 06:00,2006-03-09 06:00,OFCL,Reunion,REU,3925,2350983.39,{0: 3925},3925,0,0,0,0,0
2007,SH032007,ANITA,2006-11-27 06:00,2006-12-04 00:00,OFCL,Comoros,COM,353248,21864.27,"{0: 353160, 1: 88}",353160,88,0,0,0,0
2007,SH032007,ANITA,2006-11-27 06:00,2006-12-04 00:00,OFCL,Madagascar,MDG,259,0.44,{0: 259},259,0,0,0,0,0
2007,SH052007,BONDO,2006-12-16 00:00,2006-12-26 18:00,OFCL,Madagascar,MDG,10189011,214553000.72,"{0: 4806080, 1: 2819385, 2: 1036792, 3: 1216129, 4: 278479, 5: 32146}",4806080,2819385,1036792,1216129,278479,32146
2007,SH052007,BONDO,2006-12-16 00:00,2006-12-26 18:00,OFCL,Mauritius,MUS,262,1231998.49,"{4: 220, 5: 42}",0,0,0,0,220,42
2007,SH052007,BONDO,2006-12-16 00:00,2006-12-26 18:00,OFCL,Seychelles,SYC,43,440178.04,{4: 43},0,0,0,0,43,0
2007,SH062007,CLOVIS,2006-12-29 12:00,2007-01-04 18:00,OFCL,Madagascar,MDG,7339264,19393359.26,"{0: 3464365, 1: 3015291, 2: 772749, 3: 86859}",3464365,3015291,772749,86859,0,0
2007,SH102007,DORA,2007-01-28 06:00,2007-02-10 00:00,OFCL,Mauritius,MUS,44639,3450.66,{0: 44639},44639,0,0,0,0,0
2007,SH132007,ENOK,2007-02-05 18:00,2007-02-12 00:00,OFCL,Madagascar,MDG,244107,1660.48,{0: 244107},244107,0,0,0,0,0
2007,SH132007,ENOK,2007-02-05 18:00,2007-02-12 00:00,OFCL,Mauritius,MUS,44099,25130.4,"{0: 29256, 1: 14843}",29256,14843,0,0,0,0
2007,SH142007,FAVIO,2007-02-11 18:00,2007-02-23 12:00,OFCL,Madagascar,MDG,1264999,744789.28,"{0: 819887, 1: 409135, 2: 35977}",819887,409135,35977,0,0,0
2007,SH142007,FAVIO,2007-02-11 18:00,2007-02-23 12:00,OFCL,Mozambique,MOZ,5639823,172206895.37,"{0: 1008550, 1: 2293853, 2: 1561239, 3: 573142, 4: 197079, 5: 5960}",1008550,2293853,1561239,573142,197079,5960
2007,SH152007,GAMEDE,2007-02-19 06:00,2007-03-03 00:00,OFCL,Madagascar,MDG,193142,173854.83,{0: 193142},193142,0,0,0,0,0
2007,SH152007,GAMEDE,2007-02-19 06:00,2007-03-03 00:00,OFCL,Mauritius,MUS,1246279,12525903.01,"{0: 354, 1: 1245925}",354,1245925,0,0,0,0
2007,SH152007,GAMEDE,2007-02-19 06:00,2007-03-03 00:00,OFCL,Reunion,REU,963140,30978206.64,"{0: 1125, 1: 960951, 2: 1064}",1125,960951,1064,0,0,0
2007,SH192007,INDLALA,2007-03-07 00:00,2007-03-17 06:00,OFCL,Madagascar,MDG,11241539,407842107.18,"{0: 4087441, 1: 3128385, 2: 1800388, 3: 1665166, 4: 512666, 5: 47493}",4087441,3128385,1800388,1665166,512666,47493
2007,SH222007,JAYA,2007-03-28 00:00,2007-04-08 06:00,OFCL,Madagascar,MDG,5090423,71294714.74,"{0: 1473082, 1: 1627787, 2: 1246723, 3: 735617, 4: 7214}",1473082,1627787,1246723,735617,7214,0
2007,SH222007,JAYA,2007-03-28 00:00,2007-04-08 06:00,OFCL,Mozambique,MOZ,9098,2.5,{0: 9098},9098,0,0,0,0,0
2008,SH062008,CELINA,2007-12-12 12:00,2007-12-22 18:00,OFCL,Mauritius,MUS,21549,108.32,{0: 21549},21549,0,0,0,0,0
2008,SH092008,ELNUS,2007-12-29 12:00,2008-01-04 18:00,OFCL,Madagascar,MDG,228329,6007.64,{0: 228329},228329,0,0,0,0,0
2008,SH132008,FAME,2008-01-23 12:00,2008-02-01 12:00,OFCL,Comoros,COM,21411,194.98,{0: 21411},21411,0,0,0,0,0
2008,SH132008,FAME,2008-01-23 12:00,2008-02-01 12:00,OFCL,Madagascar,MDG,11379130,49012093.76,"{0: 2464881, 1: 7265713, 2: 1294814, 3: 351666, 4: 2056}",2464881,7265713,1294814,351666,2056,0
2008,SH132008,FAME,2008-01-23 12:00,2008-02-01 12:00,OFCL,Mayotte,MYT,92846,41309.92,"{0: 52163, 1: 40683}",52163,40683,0,0,0,0
2008,SH132008,FAME,2008-01-23 12:00,2008-02-01 12:00,OFCL,Reunion,REU,77358,38812.21,"{0: 76643, 1: 715}",76643,715,0,0,0,0
2008,SH142008,GULA,2008-01-26 00:00,2008-02-01 12:00,OFCL,Mauritius,MUS,19909,176432.18,{0: 19909},19909,0,0,0,0,0
2008,SH162008,HONDO,2008-02-02 06:00,2008-02-25 12:00,OFCL,Mauritius,MUS,1246279,6790778.91,{1: 1246279},0,1246279,0,0,0,0
2008,SH162008,HONDO,2008-02-02 06:00,2008-02-25 12:00,OFCL,Reunion,REU,383236,831492.84,"{0: 209265, 1: 173879, 2: 92}",209265,173879,92,0,0,0
2008,SH182008,IVAN,2008-02-05 12:00,2008-02-20 06:00,OFCL,Madagascar,MDG,16590456,740480454.58,"{0: 3355488, 1: 3268390, 2: 4434699, 3: 4372357, 4: 1077372, 5: 82150}",3355488,3268390,4434699,4372357,1077372,82150
2008,SH222008,JOKWE,2008-03-02 06:00,2008-03-14 06:00,OFCL,Madagascar,MDG,6564787,19979438.6,"{0: 3510465, 1: 2024942, 2: 980668, 3: 48712}",3510465,2024942,980668,48712,0,0
2008,SH222008,JOKWE,2008-03-02 06:00,2008-03-14 06:00,OFCL,Mozambique,MOZ,6611319,407349538.72,"{0: 1158951, 1: 1429564, 2: 2038482, 3: 1371005, 4: 561193, 5: 52124}",1158951,1429564,2038482,1371005,561193,52124
2009,SH012009,ASMA,2008-10-15 18:00,2008-10-24 12:00,OFCL,Comoros,COM,58343,794.16,{0: 58343},58343,0,0,0,0,0
2009,SH012009,ASMA,2008-10-15 18:00,2008-10-24 12:00,OFCL,Madagascar,MDG,44914,45.93,{0: 44914},44914,0,0,0,0,0
2009,SH082009,ERIC,2009-01-16 12:00,2009-01-22 00:00,OFCL,Madagascar,MDG,1947230,270063.77,"{0: 1543777, 1: 403453}",1543777,403453,0,0,0,0
2009,SH092009,FANELE,2009-01-17 18:00,2009-01-23 18:00,OFCL,Madagascar,MDG,8770654,99929036.16,"{0: 4781639, 1: 3048544, 2: 474338, 3: 293358, 4: 168314, 5: 4461}",4781639,3048544,474338,293358,168314,4461
2009,SH132009,GAEL,2009-01-31 18:00,2009-02-11 00:00,OFCL,Madagascar,MDG,363099,4053.27,{0: 363099},363099,0,0,0,0,0
2009,SH132009,GAEL,2009-01-31 18:00,2009-02-11 00:00,OFCL,Mauritius,MUS,217,254792.05,{0: 217},217,0,0,0,0,0
2009,SH132009,GAEL,2009-01-31 18:00,2009-02-11 00:00,OFCL,Reunion,REU,963140,30197409.32,"{0: 56945, 1: 905688, 2: 507}",56945,905688,507,0,0,0
2009,SH242009,IZILDA,2009-03-23 06:00,2009-03-29 18:00,OFCL,Madagascar,MDG,1152960,422044.46,"{0: 732007, 1: 413144, 2: 7809}",732007,413144,7809,0,0,0
2009,SH242009,IZILDA,2009-03-23 06:00,2009-03-29 18:00,OFCL,Mozambique,MOZ,69,702.86,{0: 69},69,0,0,0,0,0
2010,SH022010,BONGANI,2009-11-21 12:00,2009-11-25 18:00,OFCL,Madagascar,MDG,141166,538.07,{0: 141166},141166,0,0,0,0,0
2010,SH132010,FAMI,2010-02-01 06:00,2010-02-03 06:00,OFCL,Madagascar,MDG,1748645,845237.92,"{0: 1080832, 1: 649499, 2: 18314}",1080832,649499,18314,0,0,0
2010,SH162010,GELANE,2010-02-15 00:00,2010-02-22 12:00,OFCL,Mauritius,MUS,705,0.19,{0: 705},705,0,0,0,0,0
2010,SH182010,HUBERT,2010-03-09 00:00,2010-03-11 18:00,OFCL,Madagascar,MDG,2865869,1617512.06,"{0: 1668056, 1: 1127275, 2: 70538}",1668056,1127275,70538,0,0,0
2011,SH132011,BINGIZA,2011-02-08 12:00,2011-02-18 00:00,OFCL,Madagascar,MDG,18393083,266074053.91,"{0: 3111627, 1: 10114616, 2: 3026822, 3: 1989806, 4: 150212}",3111627,10114616,3026822,1989806,150212,0
2012,SH052012,CHANDA,2012-01-07 06:00,2012-01-09 12:00,OFCL,Madagascar,MDG,1236891,431717.26,"{0: 851455, 1: 385436}",851455,385436,0,0,0,0
2012,SH072012,ETHEL,2012-01-18 00:00,2012-01-23 12:00,OFCL,Mauritius,MUS,44652,2756499.95,"{1: 223, 2: 44429}",0,223,44429,0,0,0
2012,SH082012,FUNSO,2012-01-18 06:00,2012-01-29 00:00,OFCL,Madagascar,MDG,2867551,651335.22,"{0: 2022226, 1: 845325}",2022226,845325,0,0,0,0
2012,SH082012,FUNSO,2012-01-18 06:00,2012-01-29 00:00,OFCL,Mozambique,MOZ,13959425,280087241.92,"{0: 4886675, 1: 6328819, 2: 1254412, 3: 1133712, 4: 355590, 5: 217}",4886675,6328819,1254412,1133712,355590,217
2012,SH122012,GIOVANNA,2012-02-08 12:00,2012-02-21 18:00,OFCL,Madagascar,MDG,23930977,2194981791.22,"{0: 3699469, 1: 6434728, 2: 4041445, 3: 4116415, 4: 5168196, 5: 470724}",3699469,6434728,4041445,4116415,5168196,470724
2012,SH122012,GIOVANNA,2012-02-08 12:00,2012-02-21 18:00,OFCL,Mauritius,MUS,1246279,4637186.7,"{0: 4190, 1: 1242089}",4190,1242089,0,0,0,0
2012,SH122012,GIOVANNA,2012-02-08 12:00,2012-02-21 18:00,OFCL,Reunion,REU,955856,53956746.03,"{0: 151158, 1: 804266, 2: 432}",151158,804266,432,0,0,0
2012,SH142012,IRINA,2012-02-26 06:00,2012-03-10 12:00,OFCL,Madagascar,MDG,4717554,18400671.31,"{0: 2578534, 1: 1341498, 2: 629396, 3: 168126}",2578534,1341498,629396,168126,0,0
2012,SH142012,IRINA,2012-02-26 06:00,2012-03-10 12:00,OFCL,Mozambique,MOZ,5803152,3177682.71,"{0: 856811, 1: 4946341}",856811,4946341,0,0,0,0
2012,SH202012,KUENA,2012-06-03 12:00,2012-06-08 12:00,OFCL,Mauritius,MUS,262,15505.56,{2: 262},0,0,262,0,0,0
2013,SH072013,DUMILE,2012-12-29 12:00,2013-01-05 12:00,OFCL,Reunion,REU,963140,36851858.37,"{0: 5162, 1: 728509, 2: 229469}",5162,728509,229469,0,0,0
2013,SH132013,FELLENG,2013-01-25 12:00,2013-02-04 12:00,OFCL,Madagascar,MDG,4062626,400505.9,"{0: 3777503, 1: 285123}",3777503,285123,0,0,0,0
2013,SH162013,HARUNA,2013-02-14 12:00,2013-02-28 00:00,OFCL,Madagascar,MDG,6794592,178737902.77,"{0: 2293957, 1: 1971956, 2: 959872, 3: 1387493, 4: 181314}",2293957,1971956,959872,1387493,181314,0
2013,SH162013,HARUNA,2013-02-14 12:00,2013-02-28 00:00,OFCL,Mozambique,MOZ,1040610,6528.07,{0: 1040610},1040610,0,0,0,0,0
2013,SH212013,IMELDA,2013-04-03 06:00,2013-04-19 06:00,OFCL,Mauritius,MUS,44914,617077.5,"{0: 262, 1: 44652}",262,44652,0,0,0,0
2014,SH032014,AMARA,2013-12-14 06:00,2013-12-28 06:00,OFCL,Mauritius,MUS,44652,18940149.97,"{2: 1354, 3: 43298}",0,0,1354,43298,0,0
2014,SH062014,BEJISA,2013-12-27 12:00,2014-01-06 18:00,OFCL,Mauritius,MUS,63025,10520.39,{0: 63025},63025,0,0,0,0,0
2014,SH062014,BEJISA,2013-12-27 12:00,2014-01-06 18:00,OFCL,Reunion,REU,963140,2186132437.31,"{2: 37334, 3: 796664, 4: 129142}",0,0,37334,796664,129142,0
2014,SH092014,DELIWE,2014-01-14 12:00,2014-01-21 00:00,OFCL,Madagascar,MDG,2439577,603667.07,"{0: 1883995, 1: 537271, 2: 18311}",1883995,537271,18311,0,0,0
2014,SH212014,HELLEN,2014-03-27 06:00,2014-04-01 12:00,OFCL,Comoros,COM,875341,2126750.57,"{0: 239509, 1: 565106, 2: 70726}",239509,565106,70726,0,0,0
2014,SH212014,HELLEN,2014-03-27 06:00,2014-04-01 12:00,OFCL,Madagascar,MDG,7424432,59266144.08,"{0: 4398061, 1: 1783103, 2: 656912, 3: 565099, 4: 21173, 5: 84}",4398061,1783103,656912,565099,21173,84
2014,SH212014,HELLEN,2014-03-27 06:00,2014-04-01 12:00,OFCL,Mozambique,MOZ,837820,42514.26,"{0: 770300, 1: 67520}",770300,67520,0,0,0,0
2014,SH212014,HELLEN,2014-03-27 06:00,2014-04-01 12:00,OFCL,Mayotte,MYT,270400,10107294.06,"{0: 47563, 1: 222837}",47563,222837,0,0,0,0
2015,SH052015,BANSI,2015-01-09 06:00,2015-01-18 12:00,OFCL,Mauritius,MUS,402321,4616184.22,"{0: 354197, 1: 3472, 2: 44652}",354197,3472,44652,0,0,0
2015,SH062015,CHEDZA,2015-01-15 12:00,2015-01-21 00:00,OFCL,Madagascar,MDG,8218821,9078495.57,"{0: 4917656, 1: 2879041, 2: 422124}",4917656,2879041,422124,0,0,0
2015,SH112015,FUNDI,2015-02-05 18:00,2015-02-10 06:00,OFCL,Madagascar,MDG,1209079,319827.14,"{0: 751410, 1: 457669}",751410,457669,0,0,0,0
2015,SH152015,FIFTEEN,2015-03-04 06:00,2015-03-09 00:00,OFCL,Madagascar,MDG,398827,9392.32,"{0: 398322, 1: 505}",398322,505,0,0,0,0
2015,SH152015,FIFTEEN,2015-03-04 06:00,2015-03-09 00:00,OFCL,Mozambique,MOZ,163039,437.79,{0: 163039},163039,0,0,0,0,0
2015,SH162015,HALIBA,2015-03-06 12:00,2015-03-11 12:00,OFCL,Madagascar,MDG,434660,2173.05,{0: 434660},434660,0,0,0,0,0
