tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,population,loss,wind_cat
2024,SH082024,CANDICE,2024-01-25 00:00,2024-01-28 00:00,OFCL,Mauritius,MUS,Black River,MUS.2_1,94560,41257.54,"{0: 47264, 1: 47296}"
2024,SH082024,CANDICE,2024-01-25 00:00,2024-01-28 00:00,OFCL,Mauritius,MUS,Flacq,MUS.3_1,75516,7280.58,{0: 75516}
2024,SH082024,CANDICE,2024-01-25 00:00,2024-01-28 00:00,OFCL,Mauritius,MUS,Grand Port,MUS.4_1,53615,4884.01,"{0: 53607, 1: 8}"
2024,SH082024,CANDICE,2024-01-25 00:00,2024-01-28 00:00,OFCL,Mauritius,MUS,Moka,MUS.5_1,69249,21186.87,"{0: 54574, 1: 14675}"
2024,SH082024,CANDICE,2024-01-25 00:00,2024-01-28 00:00,OFCL,Mauritius,MUS,Pamplemousses,MUS.6_1,140183,55019.49,"{0: 53361, 1: 86822}"
2024,SH082024,CANDICE,2024-01-25 00:00,2024-01-28 00:00,OFCL,Mauritius,MUS,Plaines Wilhems,MUS.7_1,280463,21574.18,"{0: 273369, 1: 7094}"
2024,SH082024,CANDICE,2024-01-25 00:00,2024-01-28 00:00,OFCL,Mauritius,MUS,Port Louis,MUS.8_1,51990,7209.13,"{0: 27841, 1: 24149}"
2024,SH082024,CANDICE,2024-01-25 00:00,2024-01-28 00:00,OFCL,Mauritius,MUS,Rivière du Rempart,MUS.9_1,62411,25188.840000000004,"{0: 49195, 1: 13216}"
2024,SH082024,CANDICE,2024-01-25 00:00,2024-01-28 00:00,OFCL,Mauritius,MUS,Rodriguez,MUS.10_1,44652,149509.24,"{0: 768, 1: 43884}"
2024,SH082024,CANDICE,2024-01-25 00:00,2024-01-28 00:00,OFCL,Mauritius,MUS,Savanne,MUS.12_1,60651,17929.43,"{0: 30995, 1: 29656}"
2024,SH082024,CANDICE,2024-01-25 00:00,2024-01-28 00:00,OFCL,Reunion,REU,Saint-Benoît,REU.1_1,144,243.72000000000003,"{0: 81, 1: 63}"
2024,SH082024,CANDICE,2024-01-25 00:00,2024-01-28 00:00,OFCL,Reunion,REU,Saint-Denis,REU.2_1,206,155.83,{0: 206}
2024,SH082024,CANDICE,2024-01-25 00:00,2024-01-28 00:00,OFCL,Reunion,REU,Saint-Paul,REU.3_1,53048,3487.3199999999997,"{0: 53031, 1: 17}"
2024,SH082024,CANDICE,2024-01-25 00:00,2024-01-28 00:00,OFCL,Reunion,REU,Saint-Pierre,REU.4_1,85782,11270.220000000001,"{0: 85778, 1: 4}"
