tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,population,loss,wind_cat
2022,SH132022,EMNATI,2022-02-15 12:00,2022-02-25 00:00,OFCL,Madagascar,MDG,Antsiranana,MDG.2_1,16586,4345.85,{0: 16586}
2022,SH132022,EMNATI,2022-02-15 12:00,2022-02-25 00:00,OFCL,Madagascar,MDG,Fianarantsoa,MDG.3_1,4695976,90651723.50999999,"{0: 1112610, 1: 1228478, 2: 1050255, 3: 1304633}"
2022,SH132022,EMNATI,2022-02-15 12:00,2022-02-25 00:00,OFCL,Madagascar,MDG,Mahajanga,MDG.4_1,23964,66.37,{0: 23964}
2022,SH132022,EMNATI,2022-02-15 12:00,2022-02-25 00:00,OFCL,Madagascar,MDG,Toamasina,MDG.5_1,2261572,185278.89,"{0: 2077621, 1: 183951}"
2022,SH132022,EMNATI,2022-02-15 12:00,2022-02-25 00:00,OFCL,Madagascar,MDG,Toliary,MDG.6_1,3040696,12593325.5,"{0: 869840, 1: 1536067, 2: 561265, 3: 73524}"
2022,SH132022,EMNATI,2022-02-15 12:00,2022-02-25 00:00,OFCL,Mauritius,MUS,Black River,MUS.2_1,93912,109398.82999999999,"{0: 11177, 1: 82735}"
2022,SH132022,EMNATI,2022-02-15 12:00,2022-02-25 00:00,OFCL,Mauritius,MUS,Flacq,MUS.3_1,140810,249260.55,{1: 140810}
2022,SH132022,EMNATI,2022-02-15 12:00,2022-02-25 00:00,OFCL,Mauritius,MUS,Grand Port,MUS.4_1,113523,136355.63,"{0: 3385, 1: 110138}"
2022,SH132022,EMNATI,2022-02-15 12:00,2022-02-25 00:00,OFCL,Mauritius,MUS,Moka,MUS.5_1,88800,97797.01000000001,"{0: 8911, 1: 79889}"
2022,SH132022,EMNATI,2022-02-15 12:00,2022-02-25 00:00,OFCL,Mauritius,MUS,Pamplemousses,MUS.6_1,148742,160811.93,{1: 148742}
2022,SH132022,EMNATI,2022-02-15 12:00,2022-02-25 00:00,OFCL,Mauritius,MUS,Plaines Wilhems,MUS.7_1,365517,283033.86,"{0: 10183, 1: 355334}"
2022,SH132022,EMNATI,2022-02-15 12:00,2022-02-25 00:00,OFCL,Mauritius,MUS,Port Louis,MUS.8_1,111040,50031.77,"{0: 725, 1: 110315}"
2022,SH132022,EMNATI,2022-02-15 12:00,2022-02-25 00:00,OFCL,Mauritius,MUS,Rivière du Rempart,MUS.9_1,113200,432888.7,{1: 113200}
2022,SH132022,EMNATI,2022-02-15 12:00,2022-02-25 00:00,OFCL,Mauritius,MUS,Savanne,MUS.12_1,70087,38800.48,"{0: 32825, 1: 37262}"
2022,SH132022,EMNATI,2022-02-15 12:00,2022-02-25 00:00,OFCL,Reunion,REU,Saint-Benoît,REU.1_1,140447,3597907.36,"{0: 17602, 1: 122845}"
2022,SH132022,EMNATI,2022-02-15 12:00,2022-02-25 00:00,OFCL,Reunion,REU,Saint-Denis,REU.2_1,293045,6995280.74,"{0: 51191, 1: 241854}"
2022,SH132022,EMNATI,2022-02-15 12:00,2022-02-25 00:00,OFCL,Reunion,REU,Saint-Paul,REU.3_1,128258,1903255.82,"{0: 124113, 1: 4145}"
2022,SH132022,EMNATI,2022-02-15 12:00,2022-02-25 00:00,OFCL,Reunion,REU,Saint-Pierre,REU.4_1,71990,86341.51000000001,"{0: 59884, 1: 12106}"
