tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,population,loss,wind_cat
1994,SH151994,NONAME,1994-02-05 06:00,1994-02-14 12:00,OFCL,Mauritius,MUS,Black River,MUS.2_1,94560,221670549.05,"{3: 14101, 4: 80459}"
1994,SH151994,NONAME,1994-02-05 06:00,1994-02-14 12:00,OFCL,Mauritius,MUS,Flacq,MUS.3_1,140810,268918258.21999997,"{3: 9538, 4: 131272}"
1994,SH151994,NONAME,1994-02-05 06:00,1994-02-14 12:00,OFCL,Mauritius,MUS,Grand Port,MUS.4_1,113523,201373942.18,"{3: 43211, 4: 70312}"
1994,SH151994,NONAME,1994-02-05 06:00,1994-02-14 12:00,OFCL,Mauritius,MUS,Moka,MUS.5_1,88800,162570564.33,"{3: 10184, 4: 78616}"
1994,SH151994,NONAME,1994-02-05 06:00,1994-02-14 12:00,OFCL,Mauritius,MUS,Pamplemousses,MUS.6_1,148742,293516480.05,"{3: 34820, 4: 113922}"
1994,SH151994,NONAME,1994-02-05 06:00,1994-02-14 12:00,OFCL,Mauritius,MUS,Plaines Wilhems,MUS.7_1,365517,795317571.92,"{3: 11119, 4: 354398}"
1994,SH151994,NONAME,1994-02-05 06:00,1994-02-14 12:00,OFCL,Mauritius,MUS,Port Louis,MUS.8_1,111040,210986764.3,"{3: 39828, 4: 71212}"
1994,SH151994,NONAME,1994-02-05 06:00,1994-02-14 12:00,OFCL,Mauritius,MUS,Rivière du Rempart,MUS.9_1,113200,260531332.57999998,"{3: 2375, 4: 110825}"
1994,SH151994,NONAME,1994-02-05 06:00,1994-02-14 12:00,OFCL,Mauritius,MUS,Savanne,MUS.12_1,70087,96134032.6,"{3: 53192, 4: 16895}"
1994,SH151994,NONAME,1994-02-05 06:00,1994-02-14 12:00,OFCL,Reunion,REU,Saint-Benoît,REU.1_1,140447,310425738.01,"{3: 137823, 4: 2556, 5: 68}"
1994,SH151994,NONAME,1994-02-05 06:00,1994-02-14 12:00,OFCL,Reunion,REU,Saint-Denis,REU.2_1,308269,486934883.57,"{3: 308153, 4: 116}"
1994,SH151994,NONAME,1994-02-05 06:00,1994-02-14 12:00,OFCL,Reunion,REU,Saint-Paul,REU.3_1,201260,676231429.54,"{3: 154796, 4: 46464}"
1994,SH151994,NONAME,1994-02-05 06:00,1994-02-14 12:00,OFCL,Reunion,REU,Saint-Pierre,REU.4_1,313164,1782205659.15,"{3: 40873, 4: 272278, 5: 13}"
