tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,population,loss,wind_cat
1980,SH121980,NONAME,1980-02-01 12:00,1980-02-07 00:00,OFCL,Mauritius,MUS,1290931,5655134.89,"{0: 170409, 1: 1110204, 2: 10318}"
1980,SH121980,NONAME,1980-02-01 12:00,1980-02-07 00:00,OFCL,Reunion,REU,4810,523199.27,{0: 4810}
