tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,population,loss,wind_cat
2021,SH292021,JOBO,2021-04-17 18:00,2021-04-24 18:00,OFCL,Seychelles,SYC,147,14593.329999999998,"{1: 74, 2: 73}"
2021,SH292021,JOBO,2021-04-17 18:00,2021-04-24 18:00,OFCL,Tanzania,TZA,126691,7662.1,"{0: 111142, 1: 15549}"
