tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,population,loss,wind_cat
2005,SH022005,NONAME,2004-10-24 18:00,2004-10-29 00:00,OFCL,Madagascar,MDG,28,0.31,{0: 28}
2005,SH022005,NONAME,2004-10-24 18:00,2004-10-29 00:00,OFCL,Seychelles,SYC,116,92.44,{0: 116}
2005,SH022005,NONAME,2004-10-24 18:00,2004-10-29 00:00,OFCL,Tanzania,TZA,2523,44179.950000000004,{0: 2523}
