tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,population,loss,wind_cat
2012,SH142012,IRINA,2012-02-26 06:00,2012-03-10 12:00,OFCL,Madagascar,MDG,Antananarivo,MDG.1_1,637895,97743.1,"{0: 487505, 1: 150390}"
2012,SH142012,IRINA,2012-02-26 06:00,2012-03-10 12:00,OFCL,Madagascar,MDG,Antsiranana,MDG.2_1,155374,1887.33,{0: 155374}
2012,SH142012,IRINA,2012-02-26 06:00,2012-03-10 12:00,OFCL,Madagascar,MDG,Fianarantsoa,MDG.3_1,216537,4043.8,{0: 216537}
2012,SH142012,IRINA,2012-02-26 06:00,2012-03-10 12:00,OFCL,Madagascar,MDG,Mahajanga,MDG.4_1,1477571,9769415.14,"{0: 936336, 1: 194791, 2: 216627, 3: 129817}"
2012,SH142012,IRINA,2012-02-26 06:00,2012-03-10 12:00,OFCL,Madagascar,MDG,Toamasina,MDG.5_1,1199,2.34,{0: 1199}
2012,SH142012,IRINA,2012-02-26 06:00,2012-03-10 12:00,OFCL,Madagascar,MDG,Toliary,MDG.6_1,2228978,8527579.6,"{0: 781583, 1: 996317, 2: 412769, 3: 38309}"
2012,SH142012,IRINA,2012-02-26 06:00,2012-03-10 12:00,OFCL,Mozambique,MOZ,Gaza,MOZ.2_1,1374356,1361575.46,"{0: 264850, 1: 1109506}"
2012,SH142012,IRINA,2012-02-26 06:00,2012-03-10 12:00,OFCL,Mozambique,MOZ,Inhambane,MOZ.3_1,1017806,503519.14,"{0: 472426, 1: 545380}"
2012,SH142012,IRINA,2012-02-26 06:00,2012-03-10 12:00,OFCL,Mozambique,MOZ,Maputo,MOZ.6_1,819779,610562.76,"{0: 119535, 1: 700244}"
2012,SH142012,IRINA,2012-02-26 06:00,2012-03-10 12:00,OFCL,Mozambique,MOZ,Maputo City,MOZ.5_1,2591211,702025.35,{1: 2591211}
