tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,population,loss,wind_cat
1997,SH301997,NONAME,1997-02-25 18:00,1997-03-02 18:00,OFCL,Mozambique,MOZ,7117656,130970275.92999999,"{0: 1911680, 1: 2292508, 2: 2051982, 3: 861486}"
