atcf_id,dtg,tech,adm0_name,adm0_code,adm1_name,adm1_code,population,loss,wind_cat
SH192022,2022-03-12 06:00,OFCL,Madagascar,MDG,Antsiranana,MDG.2_1,102502,21818.399734899074,"{0: 73003, 1: 29499}"
SH192022,2022-03-12 06:00,OFCL,Madagascar,MDG,Mahajanga,MDG.4_1,737494,60191.79853396212,"{0: 678566, 1: 58836, 2: 92}"
SH192022,2022-03-12 06:00,OFCL,Madagascar,MDG,Toamasina,MDG.5_1,586749,77610.602147086,"{0: 463986, 1: 122763}"
SH192022,2022-03-12 06:00,OFCL,Mozambique,MOZ,Cabo Delgado,MOZ.1_1,368958,7138.984077915074,{0: 368958}
SH192022,2022-03-12 06:00,OFCL,Mozambique,MOZ,Nampula,MOZ.7_1,6005921,398367429.99013245,"{0: 350263, 1: 1223782, 2: 1533810, 3: 2465357, 4: 419339, 5: 13370}"
SH192022,2022-03-12 06:00,OFCL,Mozambique,MOZ,Nassa,MOZ.8_1,4521,2.4670750630688736,{0: 4521}
SH192022,2022-03-12 06:00,OFCL,Mozambique,MOZ,Zambezia,MOZ.11_1,1551716,870187.3854192707,"{0: 904895, 1: 632369, 2: 14452}"
