atcf_id,dtg,tech,adm0_name,adm0_code,adm1_name,adm1_code,population,loss,wind_cat
SH022025,2024-11-23 12:00,JTWC,Mauritius,MUS,Rodriguez,MUS.10_1,44652,364967.22443052236,{1: 44652}
SH022025,2024-11-23 12:00,JTWC,Reunion,REU,Saint-Benoît,REU.1_1,258,474.5169321118652,"{0: 196, 1: 62}"
SH022025,2024-11-23 12:00,JTWC,Reunion,REU,Saint-Denis,REU.2_1,10327,218.3394137055622,{0: 10327}
SH022025,2024-11-23 12:00,JTWC,Reunion,REU,Saint-Paul,REU.3_1,106791,64007.97072291832,"{0: 101150, 1: 5641}"
SH022025,2024-11-23 12:00,JTWC,Reunion,REU,Saint-Pierre,REU.4_1,137671,76262.5257999752,"{0: 120340, 1: 17331}"
