atcf_id,dtg,tech,adm0_name,adm0_code,adm1_name,adm1_code,population,loss,wind_cat
SH122022,2022-02-16 00:00,OFCL,Madagascar,MDG,Antananarivo,MDG.1_1,41613,437.03129619061326,{0: 41613}
SH122022,2022-02-16 00:00,OFCL,Madagascar,MDG,Antsiranana,MDG.2_1,4293,21.453110650496345,{0: 4293}
SH122022,2022-02-16 00:00,OFCL,Madagascar,MDG,Mahajanga,MDG.4_1,176783,22475.84200503235,"{0: 142029, 1: 34754}"
SH122022,2022-02-16 00:00,OFCL,Madagascar,MDG,Toamasina,MDG.5_1,2414669,4397147.928606637,"{0: 511897, 1: 1734053, 2: 168719}"
