tc_season,atcf_id,storm_name,adm0_name,adm0_code,adm1_name,adm1_code,jtwc_start_time_15as,jtwc_start_time_30as,jtwc_end_time_15as,jtwc_end_time_30as,tech_15as,tech_30as,population_15as,population_30as,loss_15as,loss_30as,wind_cat_15as,wind_cat_30as,wind_cat_0_15as,wind_cat_0_30as,wind_cat_1_15as,wind_cat_1_30as,wind_cat_2_15as,wind_cat_2_30as,wind_cat_3_15as,wind_cat_3_30as,wind_cat_4_15as,wind_cat_4_30as,wind_cat_5_15as,wind_cat_5_30as
1994,SH131994,NONAME,Madagascar,MDG,Melaky,MDG,,1994-01-25 12:00,,1994-02-05 00:00,,OFCL,,5633.0,,2.41,,{0: 5633},,5633.0,,0.0,,0.0,,0.0,,0.0,,0.0
1994,SH131994,NONAME,Madagascar,MDG,Menabe,MDG,,1994-01-25 12:00,,1994-02-05 00:00,,OFCL,,119079.0,,41.02,,{0: 119079},,119079.0,,0.0,,0.0,,0.0,,0.0,,0.0
1994,SH131994,NONAME,Madagascar,MDG,Sava,MDG,,1994-01-25 12:00,,1994-02-05 00:00,,OFCL,,50821.0,,1723.66,,"{0: 43795, 1: 7026}",,43795.0,,7026.0,,0.0,,0.0,,0.0,,0.0
1994,SH131994,NONAME,Madagascar,MDG,Sofia,MDG,,1994-01-25 12:00,,1994-02-05 00:00,,OFCL,,293860.0,,11570.75,,"{0: 256590, 1: 37270}",,256590.0,,37270.0,,0.0,,0.0,,0.0,,0.0
1994,SH131994,NONAME,Madagascar,MDG,Vakinakaratra,MDG,,1994-01-25 12:00,,1994-02-05 00:00,,OFCL,,1831513.0,,21802082.84,,"{0: 105220, 1: 626068, 2: 1046832, 3: 53393}",,105220.0,,626068.0,,1046832.0,,53393.0,,0.0,,0.0
1994,SH131994,NONAME,Madagascar,MDG,Vatovavy Fitovinany,MDG,,1994-01-25 12:00,,1994-02-05 00:00,,OFCL,,674645.0,,22615.67,,"{0: 585787, 1: 88858}",,585787.0,,88858.0,,0.0,,0.0,,0.0,,0.0
1994,SH131994,NONAME,Madagascar,MDG,Antananarivo,MDG.1_1,1994-01-25 12:00,,1994-02-05 00:00,,OFCL,,7957056.0,,458186925.92,,"{0: 65960, 1: 985178, 2: 1481189, 3: 5375723, 4: 49006}",,65960.0,,985178.0,,1481189.0,,5375723.0,,49006.0,,0.0,
1994,SH131994,NONAME,Madagascar,MDG,Antsiranana,MDG.2_1,1994-01-25 12:00,,1994-02-05 00:00,,OFCL,,153905.0,,54382.76,,"{0: 128545, 1: 24974, 2: 386}",,128545.0,,24974.0,,386.0,,0.0,,0.0,,0.0,
1994,SH131994,NONAME,Madagascar,MDG,Fianarantsoa,MDG.3_1,1994-01-25 12:00,,1994-02-05 00:00,,OFCL,,2892463.0,,3346812.47,,"{0: 1513820, 1: 1226058, 2: 152585}",,1513820.0,,1226058.0,,152585.0,,0.0,,0.0,,0.0,
1994,SH131994,NONAME,Madagascar,MDG,Mahajanga,MDG.4_1,1994-01-25 12:00,,1994-02-05 00:00,,OFCL,,1473326.0,,1951776.71,,"{0: 1105510, 1: 293717, 2: 58601, 3: 15498}",,1105510.0,,293717.0,,58601.0,,15498.0,,0.0,,0.0,
1994,SH131994,NONAME,Madagascar,MDG,Toamasina,MDG.5_1,1994-01-25 12:00,,1994-02-05 00:00,,OFCL,,3609250.0,,486345352.09,,"{0: 176193, 1: 489042, 2: 617837, 3: 1159273, 4: 1124894, 5: 42011}",,176193.0,,489042.0,,617837.0,,1159273.0,,1124894.0,,42011.0,
1994,SH131994,NONAME,Madagascar,MDG,Toliary,MDG.6_1,1994-01-25 12:00,,1994-02-05 00:00,,OFCL,,383947.0,,20863.69,,"{0: 361695, 1: 22252}",,361695.0,,22252.0,,0.0,,0.0,,0.0,,0.0,
1994,SH151994,NONAME,Mauritius,MUS,Riviere Du Rempart,MUS,,1994-02-05 06:00,,1994-02-14 12:00,,OFCL,,123738.0,,857624498.44,,"{3: 6165, 4: 117573}",,0.0,,0.0,,0.0,,6165.0,,117573.0,,0.0
1994,SH151994,NONAME,Mauritius,MUS,Savanne,MUS.12_1,1994-02-05 06:00,1994-02-05 06:00,1994-02-14 12:00,1994-02-14 12:00,OFCL,OFCL,70087.0,60507.0,96134032.6,397282432.19,"{3: 53192, 4: 16895}","{3: 49346, 4: 11161}",0.0,0.0,0.0,0.0,0.0,0.0,53192.0,49346.0,16895.0,11161.0,0.0,0.0
1994,SH151994,NONAME,Mauritius,MUS,Black River,MUS.2_1,1994-02-05 06:00,1994-02-05 06:00,1994-02-14 12:00,1994-02-14 12:00,OFCL,OFCL,94560.0,72490.0,221670549.05,791858035.69,"{3: 14101, 4: 80459}","{3: 7913, 4: 64577}",0.0,0.0,0.0,0.0,0.0,0.0,14101.0,7913.0,80459.0,64577.0,0.0,0.0
1994,SH151994,NONAME,Mauritius,MUS,Flacq,MUS.3_1,1994-02-05 06:00,1994-02-05 06:00,1994-02-14 12:00,1994-02-14 12:00,OFCL,OFCL,140810.0,148203.0,268918258.22,923385354.36,"{3: 9538, 4: 131272}","{3: 10827, 4: 137376}",0.0,0.0,0.0,0.0,0.0,0.0,9538.0,10827.0,131272.0,137376.0,0.0,0.0
1994,SH151994,NONAME,Mauritius,MUS,Grand Port,MUS.4_1,1994-02-05 06:00,1994-02-05 06:00,1994-02-14 12:00,1994-02-14 12:00,OFCL,OFCL,113523.0,117962.0,201373942.18,770965107.03,"{3: 43211, 4: 70312}","{3: 35238, 4: 82724}",0.0,0.0,0.0,0.0,0.0,0.0,43211.0,35238.0,70312.0,82724.0,0.0,0.0
1994,SH151994,NONAME,Mauritius,MUS,Moka,MUS.5_1,1994-02-05 06:00,1994-02-05 06:00,1994-02-14 12:00,1994-02-14 12:00,OFCL,OFCL,88800.0,144916.0,162570564.33,553937048.97,"{3: 10184, 4: 78616}","{3: 6061, 4: 138855}",0.0,0.0,0.0,0.0,0.0,0.0,10184.0,6061.0,78616.0,138855.0,0.0,0.0
1994,SH151994,NONAME,Mauritius,MUS,Pamplemousses,MUS.6_1,1994-02-05 06:00,1994-02-05 06:00,1994-02-14 12:00,1994-02-14 12:00,OFCL,OFCL,148742.0,165109.0,293516480.05,1201341908.9,"{3: 34820, 4: 113922}","{3: 18163, 4: 146946}",0.0,0.0,0.0,0.0,0.0,0.0,34820.0,18163.0,113922.0,146946.0,0.0,0.0
1994,SH151994,NONAME,Mauritius,MUS,Plaines Wilhems,MUS.7_1,1994-02-05 06:00,1994-02-05 06:00,1994-02-14 12:00,1994-02-14 12:00,OFCL,OFCL,365517.0,294342.0,795317571.92,884684691.55,"{3: 11119, 4: 354398}","{3: 9546, 4: 284796}",0.0,0.0,0.0,0.0,0.0,0.0,11119.0,9546.0,354398.0,284796.0,0.0,0.0
1994,SH151994,NONAME,Mauritius,MUS,Port Louis,MUS.8_1,1994-02-05 06:00,1994-02-05 06:00,1994-02-14 12:00,1994-02-14 12:00,OFCL,OFCL,111040.0,100326.0,210986764.3,305006383.94,"{3: 39828, 4: 71212}","{3: 9198, 4: 91128}",0.0,0.0,0.0,0.0,0.0,0.0,39828.0,9198.0,71212.0,91128.0,0.0,0.0
1994,SH151994,NONAME,Mauritius,MUS,Rivière du Rempart,MUS.9_1,1994-02-05 06:00,,1994-02-14 12:00,,OFCL,,113200.0,,260531332.58,,"{3: 2375, 4: 110825}",,0.0,,0.0,,0.0,,2375.0,,110825.0,,0.0,
1994,SH151994,NONAME,Mauritius,MUS,,No Adm1,,1994-02-05 06:00,,1994-02-14 12:00,,OFCL,,307.0,,1171862.84,,{4: 307},,0.0,,0.0,,0.0,,0.0,,307.0,,0.0
1994,SH151994,NONAME,Reunion,REU,Arrondissement_du_vent,REU,,1994-02-05 06:00,,1994-02-14 12:00,,OFCL,,256754.0,,401128489.74,,"{3: 251852, 4: 4902}",,0.0,,0.0,,0.0,,251852.0,,4902.0,,0.0
1994,SH151994,NONAME,Reunion,REU,Arrondissement_souse_le_vent,REU,,1994-02-05 06:00,,1994-02-14 12:00,,OFCL,,447764.0,,4363485648.02,,"{3: 202510, 4: 244817, 5: 437}",,0.0,,0.0,,0.0,,202510.0,,244817.0,,437.0
1994,SH151994,NONAME,Reunion,REU,Saint-Benoît,REU.1_1,1994-02-05 06:00,,1994-02-14 12:00,,OFCL,,140447.0,,310425738.01,,"{3: 137823, 4: 2556, 5: 68}",,0.0,,0.0,,0.0,,137823.0,,2556.0,,68.0,
1994,SH151994,NONAME,Reunion,REU,Saint-Denis,REU.2_1,1994-02-05 06:00,,1994-02-14 12:00,,OFCL,,308269.0,,486934883.57,,"{3: 308153, 4: 116}",,0.0,,0.0,,0.0,,308153.0,,116.0,,0.0,
1994,SH151994,NONAME,Reunion,REU,Saint-Paul,REU.3_1,1994-02-05 06:00,,1994-02-14 12:00,,OFCL,,201260.0,,676231429.54,,"{3: 154796, 4: 46464}",,0.0,,0.0,,0.0,,154796.0,,46464.0,,0.0,
1994,SH151994,NONAME,Reunion,REU,Saint-Pierre,REU.4_1,1994-02-05 06:00,,1994-02-14 12:00,,OFCL,,313164.0,,1782205659.15,,"{3: 40873, 4: 272278, 5: 13}",,0.0,,0.0,,0.0,,40873.0,,272278.0,,13.0,
1994,SH161994,NONAME,Mauritius,MUS,Rodriguez,MUS.10_1,1994-02-06 00:00,,1994-02-19 18:00,,OFCL,,44652.0,,1085431.03,,"{1: 44473, 2: 179}",,0.0,,44473.0,,179.0,,0.0,,0.0,,0.0,
1994,SH161994,NONAME,Mauritius,MUS,,No Adm1,,1994-02-06 00:00,,1994-02-19 18:00,,OFCL,,43525.0,,1938402.28,,"{1: 41809, 2: 1716}",,0.0,,41809.0,,1716.0,,0.0,,0.0,,0.0
1994,SH191994,NONAME,Madagascar,MDG,Antsiranana,MDG.2_1,1994-03-05 18:00,,1994-03-10 18:00,,OFCL,,9727.0,,67.64,,{0: 9727},,9727.0,,0.0,,0.0,,0.0,,0.0,,0.0,
1994,SH191994,NONAME,Madagascar,MDG,Toamasina,MDG.5_1,1994-03-05 18:00,,1994-03-10 18:00,,OFCL,,12545.0,,5.59,,{0: 12545},,12545.0,,0.0,,0.0,,0.0,,0.0,,0.0,
1994,SH191994,NONAME,Reunion,REU,Arrondissement_du_vent,REU,,1994-03-05 18:00,,1994-03-10 18:00,,OFCL,,74609.0,,10.67,,{0: 74609},,74609.0,,0.0,,0.0,,0.0,,0.0,,0.0
1994,SH191994,NONAME,Reunion,REU,Arrondissement_souse_le_vent,REU,,1994-03-05 18:00,,1994-03-10 18:00,,OFCL,,106502.0,,67.95,,{0: 106502},,106502.0,,0.0,,0.0,,0.0,,0.0,,0.0
1994,SH191994,NONAME,Reunion,REU,Saint-Benoît,REU.1_1,1994-03-05 18:00,,1994-03-10 18:00,,OFCL,,77.0,,0.86,,{0: 77},,77.0,,0.0,,0.0,,0.0,,0.0,,0.0,
1994,SH191994,NONAME,Reunion,REU,Saint-Denis,REU.2_1,1994-03-05 18:00,,1994-03-10 18:00,,OFCL,,261.0,,1.03,,{0: 261},,261.0,,0.0,,0.0,,0.0,,0.0,,0.0,
1994,SH191994,NONAME,Reunion,REU,Saint-Paul,REU.3_1,1994-03-05 18:00,,1994-03-10 18:00,,OFCL,,1277.0,,127.6,,{0: 1277},,1277.0,,0.0,,0.0,,0.0,,0.0,,0.0,
1994,SH191994,NONAME,Reunion,REU,Saint-Pierre,REU.4_1,1994-03-05 18:00,,1994-03-10 18:00,,OFCL,,1489.0,,4.55,,{0: 1489},,1489.0,,0.0,,0.0,,0.0,,0.0,,0.0,
1994,SH201994,NONAME,Madagascar,MDG,Alaotra Mangoro,MDG,,1994-03-05 00:00,,1994-03-17 18:00,,OFCL,,1020875.0,,138592402.06,,"{0: 12810, 1: 66788, 2: 356744, 3: 541247, 4: 43286}",,12810.0,,66788.0,,356744.0,,541247.0,,43286.0,,0.0
1994,SH201994,NONAME,Madagascar,MDG,Amoron'i Mania,MDG,,1994-03-05 00:00,,1994-03-17 18:00,,OFCL,,650472.0,,4104541.79,,"{0: 98331, 1: 390344, 2: 161765, 3: 32}",,98331.0,,390344.0,,161765.0,,32.0,,0.0,,0.0
1994,SH201994,NONAME,Madagascar,MDG,Analamanga,MDG,,1994-03-05 00:00,,1994-03-17 18:00,,OFCL,,4679099.0,,128928886.73,,"{0: 16875, 1: 128704, 2: 3267786, 3: 1265734}",,16875.0,,128704.0,,3267786.0,,1265734.0,,0.0,,0.0
1994,SH201994,NONAME,Madagascar,MDG,Analanjirofo,MDG,,1994-03-05 00:00,,1994-03-17 18:00,,OFCL,,1188128.0,,80448021.29,,"{0: 243627, 1: 333848, 2: 281752, 3: 322137, 4: 6764}",,243627.0,,333848.0,,281752.0,,322137.0,,6764.0,,0.0
1994,SH201994,NONAME,Madagascar,MDG,Atsimo Atsinanana,MDG,,1994-03-05 00:00,,1994-03-17 18:00,,OFCL,,36038.0,,0.41,,{0: 36038},,36038.0,,0.0,,0.0,,0.0,,0.0,,0.0
1994,SH201994,NONAME,Madagascar,MDG,Atsinanana,MDG,,1994-03-05 00:00,,1994-03-17 18:00,,OFCL,,990662.0,,236253083.53,,"{1: 31212, 2: 361221, 3: 510330, 4: 87899}",,0.0,,31212.0,,361221.0,,510330.0,,87899.0,,0.0
1994,SH201994,NONAME,Madagascar,MDG,Betsiboka,MDG,,1994-03-05 00:00,,1994-03-17 18:00,,OFCL,,186557.0,,376502.86,,"{0: 98102, 1: 70722, 2: 17691, 3: 42}",,98102.0,,70722.0,,17691.0,,42.0,,0.0,,0.0
1994,SH201994,NONAME,Madagascar,MDG,Boeny,MDG,,1994-03-05 00:00,,1994-03-17 18:00,,OFCL,,8522.0,,0.06,,{0: 8522},,8522.0,,0.0,,0.0,,0.0,,0.0,,0.0
1994,SH201994,NONAME,Madagascar,MDG,Bongolava,MDG,,1994-03-05 00:00,,1994-03-17 18:00,,OFCL,,495504.0,,69345.45,,"{0: 334257, 1: 158706, 2: 2541}",,334257.0,,158706.0,,2541.0,,0.0,,0.0,,0.0
1994,SH201994,NONAME,Madagascar,MDG,Haute Matsiatra,MDG,,1994-03-05 00:00,,1994-03-17 18:00,,OFCL,,913002.0,,107046.79,,"{0: 698509, 1: 214493}",,698509.0,,214493.0,,0.0,,0.0,,0.0,,0.0
1994,SH201994,NONAME,Madagascar,MDG,Ihorombe,MDG,,1994-03-05 00:00,,1994-03-17 18:00,,OFCL,,153.0,,0.0,,{0: 153},,153.0,,0.0,,0.0,,0.0,,0.0,,0.0
1994,SH201994,NONAME,Madagascar,MDG,Itasy,MDG,,1994-03-05 00:00,,1994-03-17 18:00,,OFCL,,736635.0,,6035801.05,,"{0: 56083, 1: 390090, 2: 283440, 3: 7022}",,56083.0,,390090.0,,283440.0,,7022.0,,0.0,,0.0
1994,SH201994,NONAME,Madagascar,MDG,Melaky,MDG,,1994-03-05 00:00,,1994-03-17 18:00,,OFCL,,328.0,,0.0,,{0: 328},,328.0,,0.0,,0.0,,0.0,,0.0,,0.0
1994,SH201994,NONAME,Madagascar,MDG,Menabe,MDG,,1994-03-05 00:00,,1994-03-17 18:00,,OFCL,,841.0,,0.07,,{0: 841},,841.0,,0.0,,0.0,,0.0,,0.0,,0.0
1994,SH201994,NONAME,Madagascar,MDG,Sava,MDG,,1994-03-05 00:00,,1994-03-17 18:00,,OFCL,,4448.0,,0.8,,{0: 4448},,4448.0,,0.0,,0.0,,0.0,,0.0,,0.0
1994,SH201994,NONAME,Madagascar,MDG,Sofia,MDG,,1994-03-05 00:00,,1994-03-17 18:00,,OFCL,,209158.0,,5493.11,,"{0: 195205, 1: 13953}",,195205.0,,13953.0,,0.0,,0.0,,0.0,,0.0
1994,SH201994,NONAME,Madagascar,MDG,Vakinakaratra,MDG,,1994-03-05 00:00,,1994-03-17 18:00,,OFCL,,1817415.0,,42393263.46,,"{0: 161131, 1: 421352, 2: 1013609, 3: 221323}",,161131.0,,421352.0,,1013609.0,,221323.0,,0.0,,0.0
1994,SH201994,NONAME,Madagascar,MDG,Vatovavy Fitovinany,MDG,,1994-03-05 00:00,,1994-03-17 18:00,,OFCL,,1366630.0,,1016556.68,,"{0: 672721, 1: 641787, 2: 52122}",,672721.0,,641787.0,,52122.0,,0.0,,0.0,,0.0
1994,SH201994,NONAME,Madagascar,MDG,Antananarivo,MDG.1_1,1994-03-05 00:00,,1994-03-17 18:00,,OFCL,,7946027.0,,369988875.76,,"{0: 260963, 1: 1059950, 2: 1224901, 3: 5364199, 4: 36014}",,260963.0,,1059950.0,,1224901.0,,5364199.0,,36014.0,,0.0,
1994,SH201994,NONAME,Madagascar,MDG,Antsiranana,MDG.2_1,1994-03-05 00:00,,1994-03-17 18:00,,OFCL,,12292.0,,572.23,,"{0: 11970, 1: 322}",,11970.0,,322.0,,0.0,,0.0,,0.0,,0.0,
1994,SH201994,NONAME,Madagascar,MDG,Fianarantsoa,MDG.3_1,1994-03-05 00:00,,1994-03-17 18:00,,OFCL,,4179373.0,,15260358.15,,"{0: 1747394, 1: 1680950, 2: 674970, 3: 76059}",,1747394.0,,1680950.0,,674970.0,,76059.0,,0.0,,0.0,
1994,SH201994,NONAME,Madagascar,MDG,Mahajanga,MDG.4_1,1994-03-05 00:00,,1994-03-17 18:00,,OFCL,,1118298.0,,1080566.14,,"{0: 840256, 1: 225768, 2: 49624, 3: 2650}",,840256.0,,225768.0,,49624.0,,2650.0,,0.0,,0.0,
1994,SH201994,NONAME,Madagascar,MDG,Toamasina,MDG.5_1,1994-03-05 00:00,,1994-03-17 18:00,,OFCL,,3473150.0,,469327883.88,,"{0: 204296, 1: 294690, 2: 661231, 3: 1242113, 4: 1038017, 5: 32803}",,204296.0,,294690.0,,661231.0,,1242113.0,,1038017.0,,32803.0,
1994,SH201994,NONAME,Madagascar,MDG,Toliary,MDG.6_1,1994-03-05 00:00,,1994-03-17 18:00,,OFCL,,35600.0,,573.57,,{0: 35600},,35600.0,,0.0,,0.0,,0.0,,0.0,,0.0,
1994,SH201994,NONAME,Mauritius,MUS,Riviere Du Rempart,MUS,,1994-03-05 00:00,,1994-03-17 18:00,,OFCL,,123738.0,,39001.57,,"{0: 97734, 1: 26004}",,97734.0,,26004.0,,0.0,,0.0,,0.0,,0.0
1994,SH201994,NONAME,Mauritius,MUS,Rodriguez,MUS.10_1,1994-03-05 00:00,,1994-03-17 18:00,,OFCL,,102.0,,75060.42,,{0: 102},,102.0,,0.0,,0.0,,0.0,,0.0,,0.0,
1994,SH201994,NONAME,Mauritius,MUS,Savanne,MUS.12_1,1994-03-05 00:00,1994-03-05 00:00,1994-03-17 18:00,1994-03-17 18:00,OFCL,OFCL,28190.0,55605.0,44222.02,2714.87,{0: 28190},{0: 55605},28190.0,55605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994,SH201994,NONAME,Mauritius,MUS,Black River,MUS.2_1,1994-03-05 00:00,1994-03-05 00:00,1994-03-17 18:00,1994-03-17 18:00,OFCL,OFCL,34913.0,62015.0,406527.04,2012.55,{0: 34913},{0: 62015},34913.0,62015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994,SH201994,NONAME,Mauritius,MUS,Flacq,MUS.3_1,1994-03-05 00:00,1994-03-05 00:00,1994-03-17 18:00,1994-03-17 18:00,OFCL,OFCL,84458.0,148203.0,1598850.67,217685.9,"{0: 82981, 1: 1477}","{0: 147735, 1: 468}",82981.0,147735.0,1477.0,468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994,SH201994,NONAME,Mauritius,MUS,Grand Port,MUS.4_1,1994-03-05 00:00,1994-03-05 00:00,1994-03-17 18:00,1994-03-17 18:00,OFCL,OFCL,62718.0,103809.0,3477770.98,76193.02,{0: 62718},{0: 103809},62718.0,103809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994,SH201994,NONAME,Mauritius,MUS,Moka,MUS.5_1,1994-03-05 00:00,1994-03-05 00:00,1994-03-17 18:00,1994-03-17 18:00,OFCL,OFCL,55805.0,140666.0,6024.5,6756.98,{0: 55805},{0: 140666},55805.0,140666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994,SH201994,NONAME,Mauritius,MUS,Pamplemousses,MUS.6_1,1994-03-05 00:00,1994-03-05 00:00,1994-03-17 18:00,1994-03-17 18:00,OFCL,OFCL,65247.0,164361.0,358069.05,10054.44,{0: 65247},{0: 164361},65247.0,164361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994,SH201994,NONAME,Mauritius,MUS,Plaines Wilhems,MUS.7_1,1994-03-05 00:00,1994-03-05 00:00,1994-03-17 18:00,1994-03-17 18:00,OFCL,OFCL,59190.0,203261.0,5418.47,1117.02,{0: 59190},{0: 203261},59190.0,203261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994,SH201994,NONAME,Mauritius,MUS,Port Louis,MUS.8_1,1994-03-05 00:00,1994-03-05 00:00,1994-03-17 18:00,1994-03-17 18:00,OFCL,OFCL,10766.0,42789.0,54892.94,221.43,{0: 10766},{0: 42789},10766.0,42789.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994,SH201994,NONAME,Mauritius,MUS,Rivière du Rempart,MUS.9_1,1994-03-05 00:00,,1994-03-17 18:00,,OFCL,,105742.0,,3525971.32,,"{0: 62818, 1: 42924}",,62818.0,,42924.0,,0.0,,0.0,,0.0,,0.0,
1994,SH201994,NONAME,Mauritius,MUS,,No Adm1,,1994-03-05 00:00,,1994-03-17 18:00,,OFCL,,311.0,,264.5,,"{0: 4, 1: 307}",,4.0,,307.0,,0.0,,0.0,,0.0,,0.0
1994,SH201994,NONAME,Reunion,REU,Arrondissement_du_vent,REU,,1994-03-05 00:00,,1994-03-17 18:00,,OFCL,,192531.0,,4228.58,,"{0: 191448, 1: 1083}",,191448.0,,1083.0,,0.0,,0.0,,0.0,,0.0
1994,SH201994,NONAME,Reunion,REU,Arrondissement_souse_le_vent,REU,,1994-03-05 00:00,,1994-03-17 18:00,,OFCL,,176026.0,,1029.88,,"{0: 174501, 1: 1525}",,174501.0,,1525.0,,0.0,,0.0,,0.0,,0.0
1994,SH201994,NONAME,Reunion,REU,Saint-Benoît,REU.1_1,1994-03-05 00:00,,1994-03-17 18:00,,OFCL,,49526.0,,1591964.69,,"{0: 49440, 1: 86}",,49440.0,,86.0,,0.0,,0.0,,0.0,,0.0,
1994,SH201994,NONAME,Reunion,REU,Saint-Denis,REU.2_1,1994-03-05 00:00,,1994-03-17 18:00,,OFCL,,32251.0,,3289955.95,,{0: 32251},,32251.0,,0.0,,0.0,,0.0,,0.0,,0.0,
1994,SH201994,NONAME,Reunion,REU,Saint-Paul,REU.3_1,1994-03-05 00:00,,1994-03-17 18:00,,OFCL,,3219.0,,669971.29,,"{0: 2931, 1: 288}",,2931.0,,288.0,,0.0,,0.0,,0.0,,0.0,
1994,SH201994,NONAME,Reunion,REU,Saint-Pierre,REU.4_1,1994-03-05 00:00,,1994-03-17 18:00,,OFCL,,7545.0,,114390.87,,"{0: 7363, 1: 182}",,7363.0,,182.0,,0.0,,0.0,,0.0,,0.0,
1994,SH231994,NONAME,Comoros,COM,Anjouan,COM,,1994-03-17 18:00,,1994-04-02 00:00,,OFCL,,53487.0,,1221.04,,"{0: 50627, 1: 2860}",,50627.0,,2860.0,,0.0,,0.0,,0.0,,0.0
1994,SH231994,NONAME,Comoros,COM,Moheli,COM,,1994-03-17 18:00,,1994-04-02 00:00,,OFCL,,235279.0,,207.63,,"{0: 232501, 1: 2778}",,232501.0,,2778.0,,0.0,,0.0,,0.0,,0.0
1994,SH231994,NONAME,Comoros,COM,Ngazidja,COM,,1994-03-17 18:00,,1994-04-02 00:00,,OFCL,,11284.0,,0.16,,{0: 11284},,11284.0,,0.0,,0.0,,0.0,,0.0,,0.0
1994,SH231994,NONAME,Comoros,COM,Mwali,COM.1_1,1994-03-17 18:00,,1994-04-02 00:00,,OFCL,,67648.0,,98336.84,,"{0: 21205, 1: 46443}",,21205.0,,46443.0,,0.0,,0.0,,0.0,,0.0,
1994,SH231994,NONAME,Comoros,COM,Njazídja,COM.2_1,1994-03-17 18:00,,1994-04-02 00:00,,OFCL,,245126.0,,11923.16,,{0: 245126},,245126.0,,0.0,,0.0,,0.0,,0.0,,0.0,
1994,SH231994,NONAME,Comoros,COM,Nzwani,COM.3_1,1994-03-17 18:00,,1994-04-02 00:00,,OFCL,,362728.0,,110882.63,,"{0: 42890, 1: 319838}",,42890.0,,319838.0,,0.0,,0.0,,0.0,,0.0,
1994,SH231994,NONAME,Madagascar,MDG,Alaotra Mangoro,MDG,,1994-03-17 18:00,,1994-04-02 00:00,,OFCL,,207603.0,,387.6,,"{0: 205818, 1: 1785}",,205818.0,,1785.0,,0.0,,0.0,,0.0,,0.0
1994,SH231994,NONAME,Madagascar,MDG,Analamanga,MDG,,1994-03-17 18:00,,1994-04-02 00:00,,OFCL,,24992.0,,0.51,,{0: 24992},,24992.0,,0.0,,0.0,,0.0,,0.0,,0.0
1994,SH231994,NONAME,Madagascar,MDG,Analanjirofo,MDG,,1994-03-17 18:00,,1994-04-02 00:00,,OFCL,,488455.0,,83632.66,,"{0: 330490, 1: 156619, 2: 1346}",,330490.0,,156619.0,,1346.0,,0.0,,0.0,,0.0
1994,SH231994,NONAME,Madagascar,MDG,Betsiboka,MDG,,1994-03-17 18:00,,1994-04-02 00:00,,OFCL,,173400.0,,130.89,,{0: 173400},,173400.0,,0.0,,0.0,,0.0,,0.0,,0.0
1994,SH231994,NONAME,Madagascar,MDG,Boeny,MDG,,1994-03-17 18:00,,1994-04-02 00:00,,OFCL,,1008205.0,,107784.66,,"{0: 584907, 1: 423286, 2: 12}",,584907.0,,423286.0,,12.0,,0.0,,0.0,,0.0
1994,SH231994,NONAME,Madagascar,MDG,Bongolava,MDG,,1994-03-17 18:00,,1994-04-02 00:00,,OFCL,,5331.0,,0.01,,{0: 5331},,5331.0,,0.0,,0.0,,0.0,,0.0,,0.0
1994,SH231994,NONAME,Madagascar,MDG,Diana,MDG,,1994-03-17 18:00,,1994-04-02 00:00,,OFCL,,862898.0,,78209115.89,,"{1: 145, 2: 192928, 3: 660295, 4: 9530}",,0.0,,145.0,,192928.0,,660295.0,,9530.0,,0.0
1994,SH231994,NONAME,Madagascar,MDG,Melaky,MDG,,1994-03-17 18:00,,1994-04-02 00:00,,OFCL,,80194.0,,1415.41,,"{0: 75267, 1: 4927}",,75267.0,,4927.0,,0.0,,0.0,,0.0,,0.0
1994,SH231994,NONAME,Madagascar,MDG,Menabe,MDG,,1994-03-17 18:00,,1994-04-02 00:00,,OFCL,,319.0,,763.67,,{0: 319},,319.0,,0.0,,0.0,,0.0,,0.0,,0.0
1994,SH231994,NONAME,Madagascar,MDG,Sava,MDG,,1994-03-17 18:00,,1994-04-02 00:00,,OFCL,,1024725.0,,115616760.79,,"{0: 43512, 1: 270477, 2: 337930, 3: 327812, 4: 44994}",,43512.0,,270477.0,,337930.0,,327812.0,,44994.0,,0.0
1994,SH231994,NONAME,Madagascar,MDG,Sofia,MDG,,1994-03-17 18:00,,1994-04-02 00:00,,OFCL,,1483525.0,,13026836.25,,"{0: 375896, 1: 789886, 2: 257360, 3: 60383}",,375896.0,,789886.0,,257360.0,,60383.0,,0.0,,0.0
1994,SH231994,NONAME,Madagascar,MDG,Antananarivo,MDG.1_1,1994-03-17 18:00,,1994-04-02 00:00,,OFCL,,509623.0,,6421.88,,{0: 509623},,509623.0,,0.0,,0.0,,0.0,,0.0,,0.0,
