tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,adm2_name,adm2_code,population,loss,wind_cat,wind_cat_0,wind_cat_1,wind_cat_2,wind_cat_3,wind_cat_4,wind_cat_5
1998,SH201998,NONAME,1998-02-05 00:00,1998-02-13 18:00,OFCL,Mauritius,MUS,,No Adm1,,No Adm2,4868,1064.57,"{0: 4561, 1: 307}",4561,307,0,0,0,0
1998,SH201998,NONAME,1998-02-05 00:00,1998-02-13 18:00,OFCL,Mauritius,MUS,Black River,MUS.2_1,,No Adm2,72490,280464.6,"{0: 114, 1: 72376}",114,72376,0,0,0,0
1998,SH201998,NONAME,1998-02-05 00:00,1998-02-13 18:00,OFCL,Mauritius,MUS,Flacq,MUS.3_1,,No Adm2,148203,1653963.01,"{1: 147884, 2: 319}",0,147884,319,0,0,0
1998,SH201998,NONAME,1998-02-05 00:00,1998-02-13 18:00,OFCL,Mauritius,MUS,Grand Port,MUS.4_1,,No Adm2,117962,1811449.99,"{1: 116700, 2: 1262}",0,116700,1262,0,0,0
1998,SH201998,NONAME,1998-02-05 00:00,1998-02-13 18:00,OFCL,Mauritius,MUS,Moka,MUS.5_1,,No Adm2,144916,488344.34,{1: 144916},0,144916,0,0,0,0
1998,SH201998,NONAME,1998-02-05 00:00,1998-02-13 18:00,OFCL,Mauritius,MUS,Pamplemousses,MUS.6_1,,No Adm2,165109,568000.13,{1: 165109},0,165109,0,0,0,0
1998,SH201998,NONAME,1998-02-05 00:00,1998-02-13 18:00,OFCL,Mauritius,MUS,Plaines Wilhems,MUS.7_1,,No Adm2,294342,84536.71,"{0: 10141, 1: 284201}",10141,284201,0,0,0,0
1998,SH201998,NONAME,1998-02-05 00:00,1998-02-13 18:00,OFCL,Mauritius,MUS,Port Louis,MUS.8_1,,No Adm2,100326,17058.6,{1: 100326},0,100326,0,0,0,0
1998,SH201998,NONAME,1998-02-05 00:00,1998-02-13 18:00,OFCL,Mauritius,MUS,Riviere Du Rempart,MUS,,No Adm2,123738,611423.13,"{1: 123738, 2: 0}",0,123738,0,0,0,0
1998,SH201998,NONAME,1998-02-05 00:00,1998-02-13 18:00,OFCL,Mauritius,MUS,Savanne,MUS.12_1,,No Adm2,60507,694228.6,{1: 60507},0,60507,0,0,0,0
