tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,population,loss,wind_cat,wind_cat_0,wind_cat_1,wind_cat_2,wind_cat_3,wind_cat_4,wind_cat_5
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Comoros,COM,Anjouan,COM,61980,1864566.1,"{1: 21449, 2: 40531}",0,21449,40531,0,0,0
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Comoros,COM,Moheli,COM,244837,3566652.09,"{2: 60084, 3: 184753}",0,0,60084,184753,0,0
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Comoros,COM,Ngazidja,COM,305005,50727750.54,"{2: 24848, 3: 280157}",0,0,24848,280157,0,0
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Madagascar,MDG,Analamanga,MDG,112388,275.93,"{0: 112330, 1: 58}",112330,58,0,0,0,0
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Madagascar,MDG,Betsiboka,MDG,153887,2710.59,"{0: 146185, 1: 7702}",146185,7702,0,0,0,0
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Madagascar,MDG,Boeny,MDG,883336,241057.21,"{0: 568122, 1: 314937, 2: 277}",568122,314937,277,0,0,0
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Madagascar,MDG,Bongolava,MDG,387335,2259.22,"{0: 382861, 1: 4474}",382861,4474,0,0,0,0
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Madagascar,MDG,Diana,MDG,74,7.29,{0: 74},74,0,0,0,0,0
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Madagascar,MDG,Itasy,MDG,112069,17.51,{0: 112069},112069,0,0,0,0,0
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Madagascar,MDG,Melaky,MDG,95578,20975.65,"{0: 58011, 1: 37567}",58011,37567,0,0,0,0
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Madagascar,MDG,Menabe,MDG,3599,10.06,{0: 3599},3599,0,0,0,0,0
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Madagascar,MDG,Sofia,MDG,7008,292.36,{0: 7008},7008,0,0,0,0,0
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Madagascar,MDG,Vakinakaratra,MDG,422,0.0,{0: 422},422,0,0,0,0,0
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Mayotte,MYT,,No Adm1,256777,2251190.52,"{0: 1204, 1: 255573}",1204,255573,0,0,0,0
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Mozambique,MOZ,Cabo Delgado,MOZ.1_1,81577,108.0,"{0: 80862, 1: 715}",80862,715,0,0,0,0
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Seychelles,SYC,Aldabra,SYC,14,8.7,{0: 14},14,0,0,0,0,0
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Seychelles,SYC,Assumption,SYC,19,8.61,{0: 19},19,0,0,0,0,0
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Seychelles,SYC,Astove,SYC,2,1.87,{0: 2},2,0,0,0,0,0
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Seychelles,SYC,Cosmoledo,SYC,1,1.67,{0: 1},1,0,0,0,0,0
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Seychelles,SYC,Farquhar,SYC,0,0.05,{0: 0},0,0,0,0,0,0
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Tanzania,TZA,Mtwara,TZA.15_1,118501,28.83,{0: 118501},118501,0,0,0,0,0
