tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,adm2_name,adm2_code,population,loss,wind_cat,wind_cat_0,wind_cat_1,wind_cat_2,wind_cat_3,wind_cat_4,wind_cat_5
1997,SH231997,NONAME,1997-02-01 00:00,1997-02-17 06:00,OFCL,Madagascar,MDG,Alaotra Mangoro,MDG,Andilamena,MDG,9654,4.04,{0: 9654},9654,0,0,0,0,0
1997,SH231997,NONAME,1997-02-01 00:00,1997-02-17 06:00,OFCL,Madagascar,MDG,Analamanga,MDG,Ankazobe,MDG,3303,0.01,{0: 3303},3303,0,0,0,0,0
1997,SH231997,NONAME,1997-02-01 00:00,1997-02-17 06:00,OFCL,Madagascar,MDG,Analanjirofo,MDG,Mananara,MDG,116,1.46,{0: 116},116,0,0,0,0,0
1997,SH231997,NONAME,1997-02-01 00:00,1997-02-17 06:00,OFCL,Madagascar,MDG,Analanjirofo,MDG,Maroantsetra,MDG,154364,469.69,"{0: 149216, 1: 5148}",149216,5148,0,0,0,0
1997,SH231997,NONAME,1997-02-01 00:00,1997-02-17 06:00,OFCL,Madagascar,MDG,Anosy,MDG,Taolanaro,MDG,90,33.54,{0: 90},90,0,0,0,0,0
1997,SH231997,NONAME,1997-02-01 00:00,1997-02-17 06:00,OFCL,Madagascar,MDG,Atsimo Andrefana,MDG,Ampanihy,MDG,4805,130.0,{0: 4805},4805,0,0,0,0,0
1997,SH231997,NONAME,1997-02-01 00:00,1997-02-17 06:00,OFCL,Madagascar,MDG,Atsimo Andrefana,MDG,Ankazoabo,MDG,1505,0.11,{0: 1505},1505,0,0,0,0,0
1997,SH231997,NONAME,1997-02-01 00:00,1997-02-17 06:00,OFCL,Madagascar,MDG,Atsimo Andrefana,MDG,Betioky,MDG,7130,0.32,{0: 7130},7130,0,0,0,0,0
1997,SH231997,NONAME,1997-02-01 00:00,1997-02-17 06:00,OFCL,Madagascar,MDG,Atsimo Andrefana,MDG,Morombe,MDG,67030,36.72,{0: 67030},67030,0,0,0,0,0
1997,SH231997,NONAME,1997-02-01 00:00,1997-02-17 06:00,OFCL,Madagascar,MDG,Atsimo Andrefana,MDG,Sakaraha,MDG,30588,1.83,{0: 30588},30588,0,0,0,0,0
1997,SH231997,NONAME,1997-02-01 00:00,1997-02-17 06:00,OFCL,Madagascar,MDG,Atsimo Andrefana,MDG,Toliary I,MDG,36069,0.48,{0: 36069},36069,0,0,0,0,0
1997,SH231997,NONAME,1997-02-01 00:00,1997-02-17 06:00,OFCL,Madagascar,MDG,Atsimo Andrefana,MDG,Toliary II,MDG,184331,20.24,{0: 184331},184331,0,0,0,0,0
1997,SH231997,NONAME,1997-02-01 00:00,1997-02-17 06:00,OFCL,Madagascar,MDG,Betsiboka,MDG,Kandreho,MDG,15884,508.56,"{0: 13982, 1: 1902}",13982,1902,0,0,0,0
1997,SH231997,NONAME,1997-02-01 00:00,1997-02-17 06:00,OFCL,Madagascar,MDG,Betsiboka,MDG,Maevatanana,MDG,90870,8.23,{0: 90870},90870,0,0,0,0,0
1997,SH231997,NONAME,1997-02-01 00:00,1997-02-17 06:00,OFCL,Madagascar,MDG,Betsiboka,MDG,Tsaratanana,MDG,29917,4.05,{0: 29917},29917,0,0,0,0,0
1997,SH231997,NONAME,1997-02-01 00:00,1997-02-17 06:00,OFCL,Madagascar,MDG,Boeny,MDG,Ambatoboeny,MDG,365869,3430.73,"{0: 330357, 1: 35512}",330357,35512,0,0,0,0
1997,SH231997,NONAME,1997-02-01 00:00,1997-02-17 06:00,OFCL,Madagascar,MDG,Boeny,MDG,Mahajanga I,MDG,10310,21948.49,{1: 10310},0,10310,0,0,0,0
1997,SH231997,NONAME,1997-02-01 00:00,1997-02-17 06:00,OFCL,Madagascar,MDG,Boeny,MDG,Mahajanga II,MDG,302838,45587.23,"{0: 11937, 1: 290901}",11937,290901,0,0,0,0
1997,SH231997,NONAME,1997-02-01 00:00,1997-02-17 06:00,OFCL,Madagascar,MDG,Boeny,MDG,Marovoay,MDG,230641,8879.53,"{0: 184647, 1: 45994}",184647,45994,0,0,0,0
1997,SH231997,NONAME,1997-02-01 00:00,1997-02-17 06:00,OFCL,Madagascar,MDG,Boeny,MDG,Mitsinjo,MDG,45276,70793.1,"{0: 1904, 1: 43372}",1904,43372,0,0,0,0
1997,SH231997,NONAME,1997-02-01 00:00,1997-02-17 06:00,OFCL,Madagascar,MDG,Boeny,MDG,Soalala,MDG,51295,53024.42,{1: 51295},0,51295,0,0,0,0
1997,SH231997,NONAME,1997-02-01 00:00,1997-02-17 06:00,OFCL,Madagascar,MDG,Bongolava,MDG,Fenoarivobe,MDG,30204,1.01,{0: 30204},30204,0,0,0,0,0
1997,SH231997,NONAME,1997-02-01 00:00,1997-02-17 06:00,OFCL,Madagascar,MDG,Bongolava,MDG,Tsiroanomandidy,MDG,30848,3.56,{0: 30848},30848,0,0,0,0,0
1997,SH231997,NONAME,1997-02-01 00:00,1997-02-17 06:00,OFCL,Madagascar,MDG,Diana,MDG,Ambanja,MDG,205171,105559.71,"{0: 589, 1: 202011, 2: 2571}",589,202011,2571,0,0,0
