tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,adm2_name,adm2_code,population,loss,wind_cat,wind_cat_0,wind_cat_1,wind_cat_2,wind_cat_3,wind_cat_4,wind_cat_5
1995,SH131995,NONAME,1995-02-21 18:00,1995-03-02 00:00,OFCL,Mauritius,MUS,,No Adm1,,No Adm2,307,995.33,{1: 307},0,307,0,0,0,0
1995,SH131995,NONAME,1995-02-21 18:00,1995-03-02 00:00,OFCL,Mauritius,MUS,Black River,MUS.2_1,,No Adm2,72490,313927.19,{1: 72490},0,72490,0,0,0,0
1995,SH131995,NONAME,1995-02-21 18:00,1995-03-02 00:00,OFCL,Mauritius,MUS,Flacq,MUS.3_1,,No Adm2,148203,1512924.35,{1: 148203},0,148203,0,0,0,0
1995,SH131995,NONAME,1995-02-21 18:00,1995-03-02 00:00,OFCL,Mauritius,MUS,Grand Port,MUS.4_1,,No Adm2,117962,1698118.48,"{1: 116872, 2: 1090}",0,116872,1090,0,0,0
1995,SH131995,NONAME,1995-02-21 18:00,1995-03-02 00:00,OFCL,Mauritius,MUS,Moka,MUS.5_1,,No Adm2,144916,516401.65,{1: 144916},0,144916,0,0,0,0
1995,SH131995,NONAME,1995-02-21 18:00,1995-03-02 00:00,OFCL,Mauritius,MUS,Pamplemousses,MUS.6_1,,No Adm2,165109,648622.63,{1: 165109},0,165109,0,0,0,0
1995,SH131995,NONAME,1995-02-21 18:00,1995-03-02 00:00,OFCL,Mauritius,MUS,Plaines Wilhems,MUS.7_1,,No Adm2,294342,100308.05,"{0: 6593, 1: 287749}",6593,287749,0,0,0,0
1995,SH131995,NONAME,1995-02-21 18:00,1995-03-02 00:00,OFCL,Mauritius,MUS,Port Louis,MUS.8_1,,No Adm2,100326,20339.28,{1: 100326},0,100326,0,0,0,0
1995,SH131995,NONAME,1995-02-21 18:00,1995-03-02 00:00,OFCL,Mauritius,MUS,Riviere Du Rempart,MUS,,No Adm2,123738,582808.79,"{1: 123738, 2: 0}",0,123738,0,0,0,0
1995,SH131995,NONAME,1995-02-21 18:00,1995-03-02 00:00,OFCL,Mauritius,MUS,Savanne,MUS.12_1,,No Adm2,60507,773593.74,{1: 60507},0,60507,0,0,0,0
1995,SH131995,NONAME,1995-02-21 18:00,1995-03-02 00:00,OFCL,Reunion,REU,Arrondissement_du_vent,REU,,No Adm2,234,0.0,{0: 234},234,0,0,0,0,0
1995,SH131995,NONAME,1995-02-21 18:00,1995-03-02 00:00,OFCL,Reunion,REU,Arrondissement_souse_le_vent,REU,,No Adm2,3609,0.1,{0: 3609},3609,0,0,0,0,0
