tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,population,loss,wind_cat,wind_cat_0,wind_cat_1,wind_cat_2,wind_cat_3,wind_cat_4,wind_cat_5
1997,SH231997,NONAME,1997-02-01 00:00,1997-02-17 06:00,OFCL,Madagascar,MDG,Alaotra Mangoro,MDG,9654,4.04,{0: 9654},9654,0,0,0,0,0
1997,SH231997,NONAME,1997-02-01 00:00,1997-02-17 06:00,OFCL,Madagascar,MDG,Analamanga,MDG,3303,0.01,{0: 3303},3303,0,0,0,0,0
1997,SH231997,NONAME,1997-02-01 00:00,1997-02-17 06:00,OFCL,Madagascar,MDG,Analanjirofo,MDG,154480,471.14,"{0: 149332, 1: 5148}",149332,5148,0,0,0,0
1997,SH231997,NONAME,1997-02-01 00:00,1997-02-17 06:00,OFCL,Madagascar,MDG,Anosy,MDG,90,33.54,{0: 90},90,0,0,0,0,0
1997,SH231997,NONAME,1997-02-01 00:00,1997-02-17 06:00,OFCL,Madagascar,MDG,Atsimo Andrefana,MDG,331458,189.7,{0: 331458},331458,0,0,0,0,0
1997,SH231997,NONAME,1997-02-01 00:00,1997-02-17 06:00,OFCL,Madagascar,MDG,Betsiboka,MDG,136671,520.85,"{0: 134769, 1: 1902}",134769,1902,0,0,0,0
1997,SH231997,NONAME,1997-02-01 00:00,1997-02-17 06:00,OFCL,Madagascar,MDG,Boeny,MDG,1006229,203663.49,"{0: 528845, 1: 477384}",528845,477384,0,0,0,0
1997,SH231997,NONAME,1997-02-01 00:00,1997-02-17 06:00,OFCL,Madagascar,MDG,Bongolava,MDG,61052,4.57,{0: 61052},61052,0,0,0,0,0
1997,SH231997,NONAME,1997-02-01 00:00,1997-02-17 06:00,OFCL,Madagascar,MDG,Diana,MDG,862893,268897.03,"{0: 233448, 1: 613700, 2: 15745}",233448,613700,15745,0,0,0
1997,SH231997,NONAME,1997-02-01 00:00,1997-02-17 06:00,OFCL,Madagascar,MDG,Melaky,MDG,251445,127822.0,"{0: 83658, 1: 167787}",83658,167787,0,0,0,0
1997,SH231997,NONAME,1997-02-01 00:00,1997-02-17 06:00,OFCL,Madagascar,MDG,Menabe,MDG,19532,22.45,{0: 19532},19532,0,0,0,0,0
1997,SH231997,NONAME,1997-02-01 00:00,1997-02-17 06:00,OFCL,Madagascar,MDG,Sava,MDG,995058,976115.38,"{0: 242801, 1: 734201, 2: 18056}",242801,734201,18056,0,0,0
1997,SH231997,NONAME,1997-02-01 00:00,1997-02-17 06:00,OFCL,Madagascar,MDG,Sofia,MDG,1354621,496430.54,"{0: 849617, 1: 485794, 2: 19210}",849617,485794,19210,0,0,0
1997,SH231997,NONAME,1997-02-01 00:00,1997-02-17 06:00,OFCL,Mozambique,MOZ,Nampula,MOZ.7_1,121,0.26,{0: 121},121,0,0,0,0,0
