tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,adm2_name,adm2_code,population,loss,wind_cat,wind_cat_0,wind_cat_1,wind_cat_2,wind_cat_3,wind_cat_4,wind_cat_5
1998,SH231998,NONAME,1998-02-12 18:00,1998-02-18 18:00,OFCL,Madagascar,MDG,Androy,MDG,Ambovombe-Androy,MDG,0,0.08,{0: 0},0,0,0,0,0,0
1998,SH231998,NONAME,1998-02-12 18:00,1998-02-18 18:00,OFCL,Madagascar,MDG,Androy,MDG,Bekily,MDG,61165,3.26,{0: 61165},61165,0,0,0,0,0
1998,SH231998,NONAME,1998-02-12 18:00,1998-02-18 18:00,OFCL,Madagascar,MDG,Androy,MDG,Beloha,MDG,56406,21.13,{0: 56406},56406,0,0,0,0,0
1998,SH231998,NONAME,1998-02-12 18:00,1998-02-18 18:00,OFCL,Madagascar,MDG,Anosy,MDG,Amboasary,MDG,70,0.0,{0: 70},70,0,0,0,0,0
1998,SH231998,NONAME,1998-02-12 18:00,1998-02-18 18:00,OFCL,Madagascar,MDG,Anosy,MDG,Betroka,MDG,460,0.0,{0: 460},460,0,0,0,0,0
1998,SH231998,NONAME,1998-02-12 18:00,1998-02-18 18:00,OFCL,Madagascar,MDG,Atsimo Andrefana,MDG,Ampanihy,MDG,382070,4851.35,"{0: 352417, 1: 29653}",352417,29653,0,0,0,0
1998,SH231998,NONAME,1998-02-12 18:00,1998-02-18 18:00,OFCL,Madagascar,MDG,Atsimo Andrefana,MDG,Ankazoabo,MDG,10715,7.55,{0: 10715},10715,0,0,0,0,0
1998,SH231998,NONAME,1998-02-12 18:00,1998-02-18 18:00,OFCL,Madagascar,MDG,Atsimo Andrefana,MDG,Benenitra,MDG,22911,7.51,{0: 22911},22911,0,0,0,0,0
1998,SH231998,NONAME,1998-02-12 18:00,1998-02-18 18:00,OFCL,Madagascar,MDG,Atsimo Andrefana,MDG,Betioky,MDG,197180,11322.63,"{0: 152537, 1: 44643}",152537,44643,0,0,0,0
1998,SH231998,NONAME,1998-02-12 18:00,1998-02-18 18:00,OFCL,Madagascar,MDG,Atsimo Andrefana,MDG,Morombe,MDG,85629,916.43,"{0: 84108, 1: 1521}",84108,1521,0,0,0,0
1998,SH231998,NONAME,1998-02-12 18:00,1998-02-18 18:00,OFCL,Madagascar,MDG,Atsimo Andrefana,MDG,Sakaraha,MDG,133649,458.38,"{0: 128730, 1: 4919}",128730,4919,0,0,0,0
1998,SH231998,NONAME,1998-02-12 18:00,1998-02-18 18:00,OFCL,Madagascar,MDG,Atsimo Andrefana,MDG,Toliary I,MDG,106074,9025.34,"{0: 27629, 1: 78445}",27629,78445,0,0,0,0
1998,SH231998,NONAME,1998-02-12 18:00,1998-02-18 18:00,OFCL,Madagascar,MDG,Atsimo Andrefana,MDG,Toliary II,MDG,425602,21589.76,"{0: 236228, 1: 189374}",236228,189374,0,0,0,0
1998,SH231998,NONAME,1998-02-12 18:00,1998-02-18 18:00,OFCL,Madagascar,MDG,Ihorombe,MDG,Ihosy,MDG,4450,0.24,{0: 4450},4450,0,0,0,0,0
1998,SH231998,NONAME,1998-02-12 18:00,1998-02-18 18:00,OFCL,Madagascar,MDG,Menabe,MDG,Manja,MDG,480,0.0,{0: 480},480,0,0,0,0,0
