tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,adm2_name,adm2_code,population,loss,wind_cat,wind_cat_0,wind_cat_1,wind_cat_2,wind_cat_3,wind_cat_4,wind_cat_5
1996,SH261996,NONAME,1996-04-06 12:00,1996-04-18 12:00,OFCL,Mauritius,MUS,,No Adm1,,No Adm2,307,10.86,{0: 307},307,0,0,0,0,0
1996,SH261996,NONAME,1996-04-06 12:00,1996-04-18 12:00,OFCL,Mauritius,MUS,Black River,MUS.2_1,,No Adm2,27062,7.52,{0: 27062},27062,0,0,0,0,0
1996,SH261996,NONAME,1996-04-06 12:00,1996-04-18 12:00,OFCL,Mauritius,MUS,Flacq,MUS.3_1,,No Adm2,112712,912.82,{0: 112712},112712,0,0,0,0,0
1996,SH261996,NONAME,1996-04-06 12:00,1996-04-18 12:00,OFCL,Mauritius,MUS,Grand Port,MUS.4_1,,No Adm2,78401,4379.04,{0: 78401},78401,0,0,0,0,0
1996,SH261996,NONAME,1996-04-06 12:00,1996-04-18 12:00,OFCL,Mauritius,MUS,Moka,MUS.5_1,,No Adm2,86855,163.11,{0: 86855},86855,0,0,0,0,0
1996,SH261996,NONAME,1996-04-06 12:00,1996-04-18 12:00,OFCL,Mauritius,MUS,Pamplemousses,MUS.6_1,,No Adm2,90988,59.2,{0: 90988},90988,0,0,0,0,0
1996,SH261996,NONAME,1996-04-06 12:00,1996-04-18 12:00,OFCL,Mauritius,MUS,Plaines Wilhems,MUS.7_1,,No Adm2,33305,4.76,{0: 33305},33305,0,0,0,0,0
1996,SH261996,NONAME,1996-04-06 12:00,1996-04-18 12:00,OFCL,Mauritius,MUS,Port Louis,MUS.8_1,,No Adm2,10983,2.75,{0: 10983},10983,0,0,0,0,0
1996,SH261996,NONAME,1996-04-06 12:00,1996-04-18 12:00,OFCL,Mauritius,MUS,Riviere Du Rempart,MUS,,No Adm2,93904,972.37,{0: 93904},93904,0,0,0,0,0
1996,SH261996,NONAME,1996-04-06 12:00,1996-04-18 12:00,OFCL,Mauritius,MUS,Savanne,MUS.12_1,,No Adm2,46353,59.54,{0: 46353},46353,0,0,0,0,0
