tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,population,loss,wind_cat,wind_cat_0,wind_cat_1,wind_cat_2,wind_cat_3,wind_cat_4,wind_cat_5
1996,SH241996,NONAME,1996-04-02 00:00,1996-04-11 06:00,OFCL,Mauritius,MUS,116195,330433508.78,"{0: 72670, 3: 39176, 4: 4349}",72670,0,0,39176,4349,0
1996,SH241996,NONAME,1996-04-02 00:00,1996-04-11 06:00,OFCL,Reunion,REU,54553,23.55,{0: 54553},54553,0,0,0,0,0
