tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,population,loss,wind_cat,wind_cat_0,wind_cat_1,wind_cat_2,wind_cat_3,wind_cat_4,wind_cat_5
1995,SH161995,NONAME,1995-03-04 18:00,1995-03-12 18:00,OFCL,Comoros,COM,Anjouan,COM,59788,14202.17,"{0: 23015, 1: 36773}",23015,36773,0,0,0,0
1995,SH161995,NONAME,1995-03-04 18:00,1995-03-12 18:00,OFCL,Comoros,COM,Moheli,COM,244837,11878.87,"{0: 61406, 1: 183431}",61406,183431,0,0,0,0
1995,SH161995,NONAME,1995-03-04 18:00,1995-03-12 18:00,OFCL,Comoros,COM,Ngazidja,COM,287580,7267.73,"{0: 244256, 1: 43324}",244256,43324,0,0,0,0
1995,SH161995,NONAME,1995-03-04 18:00,1995-03-12 18:00,OFCL,Madagascar,MDG,Alaotra Mangoro,MDG,2651,0.04,{0: 2651},2651,0,0,0,0,0
1995,SH161995,NONAME,1995-03-04 18:00,1995-03-12 18:00,OFCL,Madagascar,MDG,Betsiboka,MDG,4986,0.02,{0: 4986},4986,0,0,0,0,0
1995,SH161995,NONAME,1995-03-04 18:00,1995-03-12 18:00,OFCL,Madagascar,MDG,Boeny,MDG,844493,29948.73,"{0: 542094, 1: 302399}",542094,302399,0,0,0,0
1995,SH161995,NONAME,1995-03-04 18:00,1995-03-12 18:00,OFCL,Madagascar,MDG,Diana,MDG,7305,14.84,{0: 7305},7305,0,0,0,0,0
1995,SH161995,NONAME,1995-03-04 18:00,1995-03-12 18:00,OFCL,Madagascar,MDG,Melaky,MDG,15194,6.96,{0: 15194},15194,0,0,0,0,0
1995,SH161995,NONAME,1995-03-04 18:00,1995-03-12 18:00,OFCL,Madagascar,MDG,Sofia,MDG,551870,2085.79,"{0: 536285, 1: 15585}",536285,15585,0,0,0,0
1995,SH161995,NONAME,1995-03-04 18:00,1995-03-12 18:00,OFCL,Mayotte,MYT,,No Adm1,256777,1352992.93,"{0: 29343, 1: 227434}",29343,227434,0,0,0,0
1995,SH161995,NONAME,1995-03-04 18:00,1995-03-12 18:00,OFCL,Mozambique,MOZ,Cabo Delgado,MOZ.1_1,114161,0.64,{0: 114161},114161,0,0,0,0,0
1995,SH161995,NONAME,1995-03-04 18:00,1995-03-12 18:00,OFCL,Mozambique,MOZ,Nampula,MOZ.7_1,48116,0.13,{0: 48116},48116,0,0,0,0,0
