tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,adm2_name,adm2_code,population,loss,wind_cat,wind_cat_0,wind_cat_1,wind_cat_2,wind_cat_3,wind_cat_4,wind_cat_5
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Comoros,COM,Anjouan,COM,,No Adm2,61980,1864566.1,"{1: 21449, 2: 40531}",0,21449,40531,0,0,0
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Comoros,COM,Moheli,COM,,No Adm2,244837,3566652.09,"{2: 60084, 3: 184753}",0,0,60084,184753,0,0
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Comoros,COM,Ngazidja,COM,,No Adm2,305005,50727750.54,"{2: 24848, 3: 280157}",0,0,24848,280157,0,0
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Madagascar,MDG,Analamanga,MDG,Ambohidratrimo,MDG,12004,0.0,{0: 12004},12004,0,0,0,0,0
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Madagascar,MDG,Analamanga,MDG,Ankazobe,MDG,100384,275.92,"{0: 100326, 1: 58}",100326,58,0,0,0,0
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Madagascar,MDG,Betsiboka,MDG,Kandreho,MDG,16288,2178.8,"{0: 9116, 1: 7172}",9116,7172,0,0,0,0
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Madagascar,MDG,Betsiboka,MDG,Maevatanana,MDG,133858,530.32,"{0: 133328, 1: 530}",133328,530,0,0,0,0
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Madagascar,MDG,Betsiboka,MDG,Tsaratanana,MDG,3741,1.47,{0: 3741},3741,0,0,0,0,0
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Madagascar,MDG,Boeny,MDG,Ambatoboeny,MDG,269507,12896.52,"{0: 189607, 1: 79900}",189607,79900,0,0,0,0
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Madagascar,MDG,Boeny,MDG,Mahajanga I,MDG,10310,4310.23,"{0: 5590, 1: 4720}",5590,4720,0,0,0,0
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Madagascar,MDG,Boeny,MDG,Mahajanga II,MDG,299688,91854.11,"{0: 183967, 1: 115721}",183967,115721,0,0,0,0
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Madagascar,MDG,Boeny,MDG,Marovoay,MDG,207260,3234.16,"{0: 188857, 1: 18403}",188857,18403,0,0,0,0
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Madagascar,MDG,Boeny,MDG,Mitsinjo,MDG,45276,64934.55,"{0: 101, 1: 45175}",101,45175,0,0,0,0
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Madagascar,MDG,Boeny,MDG,Soalala,MDG,51295,63827.64,"{1: 51018, 2: 277}",0,51018,277,0,0,0
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Madagascar,MDG,Bongolava,MDG,Fenoarivobe,MDG,142861,1992.77,"{0: 138387, 1: 4474}",138387,4474,0,0,0,0
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Madagascar,MDG,Bongolava,MDG,Tsiroanomandidy,MDG,244474,266.45,{0: 244474},244474,0,0,0,0,0
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Madagascar,MDG,Diana,MDG,Ambanja,MDG,74,7.29,{0: 74},74,0,0,0,0,0
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Madagascar,MDG,Itasy,MDG,Arivonimamo,MDG,731,0.0,{0: 731},731,0,0,0,0,0
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Madagascar,MDG,Itasy,MDG,Miarinarivo,MDG,99036,16.95,{0: 99036},99036,0,0,0,0,0
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Madagascar,MDG,Itasy,MDG,Soavinandriana,MDG,12302,0.56,{0: 12302},12302,0,0,0,0,0
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Madagascar,MDG,Melaky,MDG,Ambatomainty,MDG,21673,646.84,"{0: 20785, 1: 888}",20785,888,0,0,0,0
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Madagascar,MDG,Melaky,MDG,Besalampy,MDG,50849,20294.95,"{0: 14170, 1: 36679}",14170,36679,0,0,0,0
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Madagascar,MDG,Melaky,MDG,Maintirano,MDG,19089,14.39,{0: 19089},19089,0,0,0,0,0
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Madagascar,MDG,Melaky,MDG,Morafenobe,MDG,3967,19.47,{0: 3967},3967,0,0,0,0,0
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Madagascar,MDG,Menabe,MDG,Miandrivazo,MDG,3599,10.06,{0: 3599},3599,0,0,0,0,0
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Madagascar,MDG,Sofia,MDG,Analalava,MDG,4400,292.36,{0: 4400},4400,0,0,0,0,0
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Madagascar,MDG,Sofia,MDG,Boriziny,MDG,1827,0.0,{0: 1827},1827,0,0,0,0,0
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Madagascar,MDG,Sofia,MDG,Mampikony,MDG,781,0.0,{0: 781},781,0,0,0,0,0
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Madagascar,MDG,Vakinakaratra,MDG,Faratsiho,MDG,422,0.0,{0: 422},422,0,0,0,0,0
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Mayotte,MYT,,No Adm1,,No Adm2,256777,2251190.52,"{0: 1204, 1: 255573}",1204,255573,0,0,0,0
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Mozambique,MOZ,Cabo Delgado,MOZ.1_1,Ibo,MOZ.1_1,4145,2.02,{0: 4145},4145,0,0,0,0,0
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Mozambique,MOZ,Cabo Delgado,MOZ.1_1,Macomia,MOZ.1.4_1,6404,0.29,{0: 6404},6404,0,0,0,0,0
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Mozambique,MOZ,Cabo Delgado,MOZ.1_1,Mocimboa da Praia,MOZ.1.7_1,33922,2.24,{0: 33922},33922,0,0,0,0,0
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Mozambique,MOZ,Cabo Delgado,MOZ.1_1,Palma,MOZ.1.13_1,36682,103.45,"{0: 35967, 1: 715}",35967,715,0,0,0,0
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Mozambique,MOZ,Cabo Delgado,MOZ.1_1,Pemba,MOZ.1.14_1,272,0.0,{0: 272},272,0,0,0,0,0
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Mozambique,MOZ,Cabo Delgado,MOZ.1_1,Quissanga,MOZ.1.15_1,152,0.0,{0: 152},152,0,0,0,0,0
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Seychelles,SYC,Aldabra,SYC,,No Adm2,14,8.7,{0: 14},14,0,0,0,0,0
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Seychelles,SYC,Assumption,SYC,,No Adm2,19,8.61,{0: 19},19,0,0,0,0,0
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Seychelles,SYC,Astove,SYC,,No Adm2,2,1.87,{0: 2},2,0,0,0,0,0
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Seychelles,SYC,Cosmoledo,SYC,,No Adm2,1,1.67,{0: 1},1,0,0,0,0,0
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Seychelles,SYC,Farquhar,SYC,,No Adm2,0,0.05,{0: 0},0,0,0,0,0,0
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Tanzania,TZA,Mtwara,TZA.15_1,Mtwara Rural,TZA.15.3_1,65654,28.17,{0: 65654},65654,0,0,0,0,0
1996,SH141996,NONAME,1996-02-11 18:00,1996-02-19 12:00,OFCL,Tanzania,TZA,Mtwara,TZA.15_1,Mtwara urban,TZA.15_1,52847,0.65,{0: 52847},52847,0,0,0,0,0
