tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,adm2_name,adm2_code,population,loss,wind_cat,wind_cat_0,wind_cat_1,wind_cat_2,wind_cat_3,wind_cat_4,wind_cat_5
1995,SH171995,NONAME,1995-03-04 18:00,1995-03-15 06:00,OFCL,Mauritius,MUS,,No Adm1,,No Adm2,307,5665.48,{1: 307},0,307,0,0,0,0
1995,SH171995,NONAME,1995-03-04 18:00,1995-03-15 06:00,OFCL,Mauritius,MUS,Black River,MUS.2_1,,No Adm2,72490,3704881.93,"{1: 35726, 2: 36764}",0,35726,36764,0,0,0
1995,SH171995,NONAME,1995-03-04 18:00,1995-03-15 06:00,OFCL,Mauritius,MUS,Flacq,MUS.3_1,,No Adm2,148203,2160552.59,{1: 148203},0,148203,0,0,0,0
1995,SH171995,NONAME,1995-03-04 18:00,1995-03-15 06:00,OFCL,Mauritius,MUS,Grand Port,MUS.4_1,,No Adm2,117962,1754733.16,{1: 117962},0,117962,0,0,0,0
1995,SH171995,NONAME,1995-03-04 18:00,1995-03-15 06:00,OFCL,Mauritius,MUS,Moka,MUS.5_1,,No Adm2,144916,2293344.4,"{1: 106674, 2: 38242}",0,106674,38242,0,0,0
1995,SH171995,NONAME,1995-03-04 18:00,1995-03-15 06:00,OFCL,Mauritius,MUS,Pamplemousses,MUS.6_1,,No Adm2,165109,5166197.17,"{1: 125245, 2: 39864}",0,125245,39864,0,0,0
1995,SH171995,NONAME,1995-03-04 18:00,1995-03-15 06:00,OFCL,Mauritius,MUS,Plaines Wilhems,MUS.7_1,,No Adm2,294342,3304528.11,"{1: 89761, 2: 204581}",0,89761,204581,0,0,0
1995,SH171995,NONAME,1995-03-04 18:00,1995-03-15 06:00,OFCL,Mauritius,MUS,Port Louis,MUS.8_1,,No Adm2,100326,952546.92,"{1: 53286, 2: 47040}",0,53286,47040,0,0,0
1995,SH171995,NONAME,1995-03-04 18:00,1995-03-15 06:00,OFCL,Mauritius,MUS,Riviere Du Rempart,MUS,,No Adm2,123738,4182350.12,"{1: 79062, 2: 44676}",0,79062,44676,0,0,0
1995,SH171995,NONAME,1995-03-04 18:00,1995-03-15 06:00,OFCL,Mauritius,MUS,Savanne,MUS.12_1,,No Adm2,60507,1131379.52,{1: 60507},0,60507,0,0,0,0
1995,SH171995,NONAME,1995-03-04 18:00,1995-03-15 06:00,OFCL,Reunion,REU,Arrondissement_du_vent,REU,,No Adm2,256754,91692787.49,"{2: 163075, 3: 93679}",0,0,163075,93679,0,0
1995,SH171995,NONAME,1995-03-04 18:00,1995-03-15 06:00,OFCL,Reunion,REU,Arrondissement_souse_le_vent,REU,,No Adm2,447764,128215589.18,"{2: 435174, 3: 12590}",0,0,435174,12590,0,0
