tc_season,atcf_id,storm_name,jtwc_start_time,jtwc_end_time,tech,adm0_name,adm0_code,adm1_name,adm1_code,adm2_name,adm2_code,population,loss,wind_cat,wind_cat_0,wind_cat_1,wind_cat_2,wind_cat_3,wind_cat_4,wind_cat_5
1995,SH061995,NONAME,1994-12-30 12:00,1995-01-06 12:00,OFCL,Mauritius,MUS,,No Adm1,,No Adm2,307,368.59,{1: 307},0,307,0,0,0,0
1995,SH061995,NONAME,1994-12-30 12:00,1995-01-06 12:00,OFCL,Mauritius,MUS,Black River,MUS.2_1,,No Adm2,69622,2947.89,{0: 69622},69622,0,0,0,0,0
1995,SH061995,NONAME,1994-12-30 12:00,1995-01-06 12:00,OFCL,Mauritius,MUS,Flacq,MUS.3_1,,No Adm2,148203,46284.49,"{0: 129478, 1: 18725}",129478,18725,0,0,0,0
1995,SH061995,NONAME,1994-12-30 12:00,1995-01-06 12:00,OFCL,Mauritius,MUS,Grand Port,MUS.4_1,,No Adm2,117962,10773.58,"{0: 115855, 1: 2107}",115855,2107,0,0,0,0
1995,SH061995,NONAME,1994-12-30 12:00,1995-01-06 12:00,OFCL,Mauritius,MUS,Moka,MUS.5_1,,No Adm2,140968,15689.96,"{0: 136269, 1: 4699}",136269,4699,0,0,0,0
1995,SH061995,NONAME,1994-12-30 12:00,1995-01-06 12:00,OFCL,Mauritius,MUS,Pamplemousses,MUS.6_1,,No Adm2,165109,18954.45,"{0: 160549, 1: 4560}",160549,4560,0,0,0,0
1995,SH061995,NONAME,1994-12-30 12:00,1995-01-06 12:00,OFCL,Mauritius,MUS,Plaines Wilhems,MUS.7_1,,No Adm2,229813,1200.35,"{0: 223424, 1: 6389}",223424,6389,0,0,0,0
1995,SH061995,NONAME,1994-12-30 12:00,1995-01-06 12:00,OFCL,Mauritius,MUS,Port Louis,MUS.8_1,,No Adm2,91675,410.15,"{0: 89804, 1: 1871}",89804,1871,0,0,0,0
1995,SH061995,NONAME,1994-12-30 12:00,1995-01-06 12:00,OFCL,Mauritius,MUS,Riviere Du Rempart,MUS,,No Adm2,123738,72085.02,"{0: 50535, 1: 73203}",50535,73203,0,0,0,0
1995,SH061995,NONAME,1994-12-30 12:00,1995-01-06 12:00,OFCL,Mauritius,MUS,Savanne,MUS.12_1,,No Adm2,60507,5983.44,{0: 60507},60507,0,0,0,0,0
1995,SH061995,NONAME,1994-12-30 12:00,1995-01-06 12:00,OFCL,Reunion,REU,Arrondissement_souse_le_vent,REU,,No Adm2,698,0.0,{0: 698},698,0,0,0,0,0
